smiles,template,compound_set,hit1,hit2,hit3
CCS(=O)(=O)NCC1CC(=O)N(c2ccc(C)cc2)C1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0566a/d0566a.pdb,kntiwork_primer_thumb_site_2_pure,d0174a,d0566a,
CCS(=O)(=O)NCC1CC(=O)N(c2ccc(Cl)cc2)C1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0566a/d0566a.pdb,kntiwork_primer_thumb_site_2_pure,d0174a,d0566a,
CCS(=O)(=O)NCC1CN(c2ncc(F)cn2)Cc2cncn21,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0174a/d0174a.pdb,kntiwork_primer_thumb_site_2_pure,d0174a,d0587a,
CCS(=O)(=O)NCC1CN(c2ncc(F)cn2)Cc2cncn21,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0587a/d0587a.pdb,kntiwork_primer_thumb_site_2_pure,d0174a,d0587a,
CCS(=O)(=O)NCc1nccc(N2CCCCC2)n1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0174a/d0174a.pdb,kntiwork_primer_thumb_site_2_pure,d0174a,d0587a,
CCS(=O)(=O)NCc1nccc(N2CCCCC2)n1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0587a/d0587a.pdb,kntiwork_primer_thumb_site_2_pure,d0174a,d0587a,
CC(C)(CO)NC(=O)N1CCC(c2cncc(F)c2)C1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0503a/d0503a.pdb,kntiwork_primer_thumb_site_2_pure,d0248a,d0503a,
CCS(=O)(=O)NCc1ncccc1OC,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0615a/d0615a_hippo.pdb,kntiwork_primer_thumb_site_2_pure,d0174a,d0615a,
CCS(=O)(=O)NCc1ncccc1F,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0615a/d0615a_hippo.pdb,kntiwork_primer_thumb_site_2_pure,d0174a,d0615a,
CCc1cccnc1CNS(=O)(=O)CC,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0615a/d0615a_hippo.pdb,kntiwork_primer_thumb_site_2_pure,d0174a,d0615a,
CCS(=O)(=O)NCc1nc(Cl)ccc1Br,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0615a/d0615a_hippo.pdb,kntiwork_primer_thumb_site_2_pure,d0174a,d0615a,
CCS(=O)(=O)NCc1cnccc1OC,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0615a/d0615a_hippo.pdb,kntiwork_primer_thumb_site_2_pure,d0174a,d0615a,
CCS(=O)(=O)NCc1ccncc1C,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0615a/d0615a_hippo.pdb,kntiwork_primer_thumb_site_2_pure,d0174a,d0615a,
CCS(=O)(=O)NCc1ncccc1C,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0615a/d0615a_hippo.pdb,kntiwork_primer_thumb_site_2_pure,d0174a,d0615a,
CCS(=O)(=O)NCc1ncc(C)cc1C,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0615a/d0615a_hippo.pdb,kntiwork_primer_thumb_site_2_pure,d0174a,d0615a,
CCS(=O)(=O)NCc1nccc(C)c1C,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0174a/d0174a.pdb,kntiwork_primer_thumb_site_2_pure,d0174a,d0615a,
CCS(=O)(=O)NCc1nccc(C)c1C,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0615a/d0615a_hippo.pdb,kntiwork_primer_thumb_site_2_pure,d0174a,d0615a,
CCS(=O)(=O)NCc1cnc(C)cc1C,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0615a/d0615a_hippo.pdb,kntiwork_primer_thumb_site_2_pure,d0174a,d0615a,
CCS(=O)(=O)NCc1ncccc1Cl,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0615a/d0615a_hippo.pdb,kntiwork_primer_thumb_site_2_pure,d0174a,d0615a,
CCS(=O)(=O)NCc1ccncc1Cl,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0615a/d0615a_hippo.pdb,kntiwork_primer_thumb_site_2_pure,d0174a,d0615a,
CCS(=O)(=O)NCc1ccnc(N2CCNCC2)c1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0174a/d0174a.pdb,kntiwork_primer_thumb_site_2_pure,d0174a,d0615a,
CCS(=O)(=O)NCc1ccnc(N2CCNCC2)c1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0615a/d0615a_hippo.pdb,kntiwork_primer_thumb_site_2_pure,d0174a,d0615a,
CCS(=O)(=O)NCc1cnccc1C,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0615a/d0615a_hippo.pdb,kntiwork_primer_thumb_site_2_pure,d0174a,d0615a,
CCS(=O)(=O)NCc1nc(C=Cc2ccccn2)no1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0174a/d0174a.pdb,kntiwork_primer_thumb_site_2_pure,d0174a,d0279a,
CCS(=O)(=O)NCc1nc(C=Cc2ccccn2)no1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0279a/d0279a.pdb,kntiwork_primer_thumb_site_2_pure,d0174a,d0279a,
CCS(=O)(=O)N(C)c1ccc(Oc2ccccn2)cc1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0279a/d0279a.pdb,kntiwork_primer_thumb_site_2_pure,d0174a,d0279a,
CCS(=O)(=O)N(C)c1cccnc1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0279a/d0279a.pdb,kntiwork_primer_thumb_site_2_pure,d0174a,d0279a,
