smiles,hit0,hit1
C1=CC(=CC=C1)NCCC3OC2=NCC(C=C2O3)N[S](CC)(=O)=O,d1212a,d0174a
C3=CC(NCCC2OC1=NCC(NS(CC)(=O)=O)C=C1O2)=CC=C3,d1212a,d0174a
C1=CC=C(CNCC2=CC3=CC=CN=C3O2)C=C1,d1212a,d0174a
C1=CC=C(CNCC2=CC3=NC=CC=C3O2)C=C1,d1212a,d0174a
C1=CC=C(CSCC2=NC3=NC=CC=C3O2)C=C1,d1212a,d0174a
O=C(CC1CC2=CC=CC=C2O1)NC3=CC=CC=C3,d1212a,d0174a
