target-names,no-steps,concentration-required-mM,amount-required-uL,batch-tag,reactant-1-1,reactant-2-1,reaction-product-smiles-1,reaction-name-1,reaction-recipe-1,reaction-groupby-column-1
C153344,1,,,,Cc1cc(N)nn1CC(F)(F)F,CNCC(C)O,Cc1cc(NC(=O)N(C)CC(C)O)nn1CC(F)(F)F,Formation_of_urea_from_two_amines,,
C153345,1,,,,Cc1cc(N)nn1CC(F)(F)F,COC1CC1N,COC1CC1NC(=O)Nc1cc(C)n(CC(F)(F)F)n1,Formation_of_urea_from_two_amines,,
C153346,1,,,,Cc1cc(N)nn1CC(F)(F)F,CC1CNCO1,Cc1cc(NC(=O)N2COC(C)C2)nn1CC(F)(F)F,Formation_of_urea_from_two_amines,,
C153348,1,,,,Cc1cc(N)nn1CC(F)(F)F,NCC(O)CF,Cc1cc(NC(=O)NCC(O)CF)nn1CC(F)(F)F,Formation_of_urea_from_two_amines,,
C153349,1,,,,Cc1cc(N)nn1CC(F)(F)F,COC1CNC1,COC1CN(C(=O)Nc2cc(C)n(CC(F)(F)F)n2)C1,Formation_of_urea_from_two_amines,,
C153352,1,,,,Cc1cc(N)nn1CC(F)(F)F,OC1CNOC1,Cc1cc(NC(=O)N2CC(O)CO2)nn1CC(F)(F)F,Formation_of_urea_from_two_amines,,
C153355,1,,,,Cc1cc(N)nn1CC(F)(F)F,CC(O)C(=N)N,Cc1cc(NC(=O)NC(=N)C(C)O)nn1CC(F)(F)F,Formation_of_urea_from_two_amines,,
C153359,1,,,,Cc1cc(N)nn1CC(F)(F)F,OC1CCNC1,Cc1cc(NC(=O)N2CCC(O)C2)nn1CC(F)(F)F,Formation_of_urea_from_two_amines,,
C153520,1,,,,Cc1cc(N)nn1CC(F)(F)F,C=CC(C)(O)CN,C=CC(C)(O)CNC(=O)Nc1cc(C)n(CC(F)(F)F)n1,Formation_of_urea_from_two_amines,,
C153523,1,,,,Cc1cc(N)nn1CC(F)(F)F,CCC(O)C(=N)N,CCC(O)C(=N)NC(=O)Nc1cc(C)n(CC(F)(F)F)n1,Formation_of_urea_from_two_amines,,
C153525,1,,,,Cc1cc(N)nn1CC(F)(F)F,CCC(N)C(C)O,CCC(NC(=O)Nc1cc(C)n(CC(F)(F)F)n1)C(C)O,Formation_of_urea_from_two_amines,,
C153526,1,,,,Cc1cc(N)nn1CC(F)(F)F,CCCC(O)CN,CCCC(O)CNC(=O)Nc1cc(C)n(CC(F)(F)F)n1,Formation_of_urea_from_two_amines,,
C153528,1,,,,Cc1cc(N)nn1CC(F)(F)F,COCC(O)CN,COCC(O)CNC(=O)Nc1cc(C)n(CC(F)(F)F)n1,Formation_of_urea_from_two_amines,,
C153545,1,,,,Cc1cc(N)nn1CC(F)(F)F,CC(O)C(N)CO,Cc1cc(NC(=O)NC(CO)C(C)O)nn1CC(F)(F)F,Formation_of_urea_from_two_amines,,
C153549,1,,,,Cc1cc(N)nn1CC(F)(F)F,COC(C)C(=N)N,COC(C)C(=N)NC(=O)Nc1cc(C)n(CC(F)(F)F)n1,Formation_of_urea_from_two_amines,,
C153602,1,,,,Cc1cc(N)nn1CC(F)(F)F,CC(N)C(O)CO,Cc1cc(NC(=O)NC(C)C(O)CO)nn1CC(F)(F)F,Formation_of_urea_from_two_amines,,
C153603,1,,,,Cc1cc(N)nn1CC(F)(F)F,CC(O)CN(C)N,Cc1cc(NC(=O)NN(C)CC(C)O)nn1CC(F)(F)F,Formation_of_urea_from_two_amines,,
C153607,1,,,,Cc1cc(N)nn1CC(F)(F)F,CSCC(O)CN,CSCC(O)CNC(=O)Nc1cc(C)n(CC(F)(F)F)n1,Formation_of_urea_from_two_amines,,
C153614,1,,,,Cc1cc(N)nn1CC(F)(F)F,NCC(O)C(=O)O,Cc1cc(NC(=O)NCC(O)C(=O)O)nn1CC(F)(F)F,Formation_of_urea_from_two_amines,,
C153616,1,,,,Cc1cc(N)nn1CC(F)(F)F,CC(O)C(=O)NN,Cc1cc(NC(=O)NNC(=O)C(C)O)nn1CC(F)(F)F,Formation_of_urea_from_two_amines,,
C153619,1,,,,Cc1cc(N)nn1CC(F)(F)F,CCC(C)(O)CN,CCC(C)(O)CNC(=O)Nc1cc(C)n(CC(F)(F)F)n1,Formation_of_urea_from_two_amines,,
C153621,1,,,,Cc1cc(N)nn1CC(F)(F)F,CC(C)(O)C(=N)N,Cc1cc(NC(=O)NC(=N)C(C)(C)O)nn1CC(F)(F)F,Formation_of_urea_from_two_amines,,
C153624,1,,,,Cc1cc(N)nn1CC(F)(F)F,COC(C)C(N)=S,COC(C)C(=S)NC(=O)Nc1cc(C)n(CC(F)(F)F)n1,Formation_of_urea_from_two_amines,,
C155337,1,,,,Cc1cc(N)nn1-c1ccccc1,NC1CC1O,Cc1cc(NC(=O)NC2CC2O)nn1-c1ccccc1,Formation_of_urea_from_two_amines,,
C155347,1,,,,NC1CC1O,Cc1cc(N)nn1-c1ccccc1F,Cc1cc(NC(=O)NC2CC2O)nn1-c1ccccc1F,Formation_of_urea_from_two_amines,,
C155365,1,,,,CC(O)CN,Cc1cc(N)nn1-c1ccccc1F,Cc1cc(NC(=O)NCC(C)O)nn1-c1ccccc1F,Formation_of_urea_from_two_amines,,
C155421,1,,,,Cc1cc(N)nn1-c1ccccc1,NCC(O)CF,Cc1cc(NC(=O)NCC(O)CF)nn1-c1ccccc1,Formation_of_urea_from_two_amines,,
C155424,1,,,,Cc1cc(N)nn1-c1ccccc1,COC(C)CN,COC(C)CNC(=O)Nc1cc(C)n(-c2ccccc2)n1,Formation_of_urea_from_two_amines,,
C155427,1,,,,Cc1cc(N)nn1-c1ccccc1,CC(O)C(N)=S,Cc1cc(NC(=O)NC(=S)C(C)O)nn1-c1ccccc1,Formation_of_urea_from_two_amines,,
C155428,1,,,,Cc1cc(N)nn1-c1ccccc1,CCC(O)CN,CCC(O)CNC(=O)Nc1cc(C)n(-c2ccccc2)n1,Formation_of_urea_from_two_amines,,
C155429,1,,,,Cc1cc(N)nn1-c1ccccc1,NCC(O)CO,Cc1cc(NC(=O)NCC(O)CO)nn1-c1ccccc1,Formation_of_urea_from_two_amines,,
C155434,1,,,,Cc1cc(N)nn1-c1ccccc1,COC1CC1N,COC1CC1NC(=O)Nc1cc(C)n(-c2ccccc2)n1,Formation_of_urea_from_two_amines,,
C155441,1,,,,Cc1cc(N)nn1-c1ccccc1,NCC(O)CCl,Cc1cc(NC(=O)NCC(O)CCl)nn1-c1ccccc1,Formation_of_urea_from_two_amines,,
C155456,1,,,,Cc1cc(N)nn1-c1ccccc1,CNCC(C)O,Cc1cc(NC(=O)N(C)CC(C)O)nn1-c1ccccc1,Formation_of_urea_from_two_amines,,
C155461,1,,,,Cc1cc(N)nn1-c1ccccc1,CC(O)C(=N)N,Cc1cc(NC(=O)NC(=N)C(C)O)nn1-c1ccccc1,Formation_of_urea_from_two_amines,,
C155953,1,,,,OC1CNC1,COc1ccc(-n2nc(N)cc2C)cc1,COc1ccc(-n2nc(NC(=O)N3CC(O)C3)cc2C)cc1,Formation_of_urea_from_two_amines,,
C155956,1,,,,CC(O)CN,COc1ccc(-n2nc(N)cc2C)cc1,COc1ccc(-n2nc(NC(=O)NCC(C)O)cc2C)cc1,Formation_of_urea_from_two_amines,,
C155957,1,,,,NC1CC1O,COc1ccc(-n2nc(N)cc2C)cc1,COc1ccc(-n2nc(NC(=O)NC3CC3O)cc2C)cc1,Formation_of_urea_from_two_amines,,
C155968,1,,,,COC1CC1N,Cc1cc(N)nn1-c1ccccc1F,COC1CC1NC(=O)Nc1cc(C)n(-c2ccccc2F)n1,Formation_of_urea_from_two_amines,,
C155970,1,,,,NC1CCC1O,Cc1cc(N)nn1-c1ccccc1F,Cc1cc(NC(=O)NC2CCC2O)nn1-c1ccccc1F,Formation_of_urea_from_two_amines,,
C156037,1,,,,Cc1cc(N)nn1-c1ccccc1,CC(C)(O)C(=N)N,Cc1cc(NC(=O)NC(=N)C(C)(C)O)nn1-c1ccccc1,Formation_of_urea_from_two_amines,,
C156038,1,,,,Cc1cc(N)nn1-c1ccccc1,CCC(C)(O)CN,CCC(C)(O)CNC(=O)Nc1cc(C)n(-c2ccccc2)n1,Formation_of_urea_from_two_amines,,
C156041,1,,,,Cc1cc(N)nn1-c1ccccc1,CSCC(O)CN,CSCC(O)CNC(=O)Nc1cc(C)n(-c2ccccc2)n1,Formation_of_urea_from_two_amines,,
C156065,1,,,,NCC(O)CF,Cc1cc(N)nn1-c1ccccc1F,Cc1cc(NC(=O)NCC(O)CF)nn1-c1ccccc1F,Formation_of_urea_from_two_amines,,
C156088,1,,,,NCC(O)CCl,Cc1cc(N)nn1-c1ccccc1F,Cc1cc(NC(=O)NCC(O)CCl)nn1-c1ccccc1F,Formation_of_urea_from_two_amines,,
C156293,1,,,,CCC(O)CN,Cc1cc(N)nn1-c1ccccc1F,CCC(O)CNC(=O)Nc1cc(C)n(-c2ccccc2F)n1,Formation_of_urea_from_two_amines,,
C156294,1,,,,CC(O)C(N)=S,Cc1cc(N)nn1-c1ccccc1F,Cc1cc(NC(=O)NC(=S)C(C)O)nn1-c1ccccc1F,Formation_of_urea_from_two_amines,,
C156307,1,,,,CNCC(C)O,Cc1cc(N)nn1-c1ccccc1F,Cc1cc(NC(=O)N(C)CC(C)O)nn1-c1ccccc1F,Formation_of_urea_from_two_amines,,
C156308,1,,,,NCC(O)CO,Cc1cc(N)nn1-c1ccccc1F,Cc1cc(NC(=O)NCC(O)CO)nn1-c1ccccc1F,Formation_of_urea_from_two_amines,,
C156310,1,,,,Cc1cc(N)nn1-c1ccccc1,CC(O)C(=O)NN,Cc1cc(NC(=O)NNC(=O)C(C)O)nn1-c1ccccc1,Formation_of_urea_from_two_amines,,
C156317,1,,,,Cc1cc(N)nn1-c1ccccc1,COC(C)C(=N)N,COC(C)C(=N)NC(=O)Nc1cc(C)n(-c2ccccc2)n1,Formation_of_urea_from_two_amines,,
C156322,1,,,,Cc1cc(N)nn1-c1ccccc1,CC(O)C(N)CO,Cc1cc(NC(=O)NC(CO)C(C)O)nn1-c1ccccc1,Formation_of_urea_from_two_amines,,
C156325,1,,,,Cc1cc(N)nn1-c1ccccc1,CNCC(C)(C)O,Cc1cc(NC(=O)N(C)CC(C)(C)O)nn1-c1ccccc1,Formation_of_urea_from_two_amines,,
C156334,1,,,,Cc1cc(N)nn1-c1ccccc1,COC(C)(C)CN,COC(C)(C)CNC(=O)Nc1cc(C)n(-c2ccccc2)n1,Formation_of_urea_from_two_amines,,
C156336,1,,,,Cc1cc(N)nn1-c1ccccc1,CCCC(O)CN,CCCC(O)CNC(=O)Nc1cc(C)n(-c2ccccc2)n1,Formation_of_urea_from_two_amines,,
C156337,1,,,,Cc1cc(N)nn1-c1ccccc1,COCC(O)CN,COCC(O)CNC(=O)Nc1cc(C)n(-c2ccccc2)n1,Formation_of_urea_from_two_amines,,
C156356,1,,,,Cc1cc(N)nn1-c1ccccc1,NCC(O)C(=O)O,Cc1cc(NC(=O)NCC(O)C(=O)O)nn1-c1ccccc1,Formation_of_urea_from_two_amines,,
C156357,1,,,,CC(O)C(=N)N,Cc1cc(N)nn1-c1ccccc1F,Cc1cc(NC(=O)NC(=N)C(C)O)nn1-c1ccccc1F,Formation_of_urea_from_two_amines,,
C156359,1,,,,Cc1cc(N)nn1-c1ccccc1,CC(N)C(O)CO,Cc1cc(NC(=O)NC(C)C(O)CO)nn1-c1ccccc1,Formation_of_urea_from_two_amines,,
C156360,1,,,,Cc1cc(N)nn1-c1ccccc1,CC(O)CN(C)N,Cc1cc(NC(=O)NN(C)CC(C)O)nn1-c1ccccc1,Formation_of_urea_from_two_amines,,
C156361,1,,,,Cc1cc(N)nn1-c1ccccc1,C=CC(C)(O)CN,C=CC(C)(O)CNC(=O)Nc1cc(C)n(-c2ccccc2)n1,Formation_of_urea_from_two_amines,,
C156364,1,,,,Cc1cc(N)nn1-c1ccccc1,CCC(O)C(=N)N,CCC(O)C(=N)NC(=O)Nc1cc(C)n(-c2ccccc2)n1,Formation_of_urea_from_two_amines,,
C156365,1,,,,Cc1cc(N)nn1-c1ccccc1,CCC(N)C(C)O,CCC(NC(=O)Nc1cc(C)n(-c2ccccc2)n1)C(C)O,Formation_of_urea_from_two_amines,,
C156368,1,,,,Cc1cc(N)nn1-c1ccccc1,COC(C)C(N)=S,COC(C)C(=S)NC(=O)Nc1cc(C)n(-c2ccccc2)n1,Formation_of_urea_from_two_amines,,
C156379,1,,,,COC(C)CN,Cc1cc(N)nn1-c1ccccc1F,COC(C)CNC(=O)Nc1cc(C)n(-c2ccccc2F)n1,Formation_of_urea_from_two_amines,,
C156706,1,,,,NCC(O)CCl,COc1ccc(-n2nc(N)cc2C)cc1,COc1ccc(-n2nc(NC(=O)NCC(O)CCl)cc2C)cc1,Formation_of_urea_from_two_amines,,
C156711,1,,,,NCC(O)CF,COc1ccc(-n2nc(N)cc2C)cc1,COc1ccc(-n2nc(NC(=O)NCC(O)CF)cc2C)cc1,Formation_of_urea_from_two_amines,,
C156714,1,,,,COC(C)CN,COc1ccc(-n2nc(N)cc2C)cc1,COc1ccc(-n2nc(NC(=O)NCC(C)OC)cc2C)cc1,Formation_of_urea_from_two_amines,,
C156717,1,,,,CC(O)C(N)=S,COc1ccc(-n2nc(N)cc2C)cc1,COc1ccc(-n2nc(NC(=O)NC(=S)C(C)O)cc2C)cc1,Formation_of_urea_from_two_amines,,
C156718,1,,,,CCC(O)CN,COc1ccc(-n2nc(N)cc2C)cc1,CCC(O)CNC(=O)Nc1cc(C)n(-c2ccc(OC)cc2)n1,Formation_of_urea_from_two_amines,,
C156719,1,,,,NCC(O)CO,COc1ccc(-n2nc(N)cc2C)cc1,COc1ccc(-n2nc(NC(=O)NCC(O)CO)cc2C)cc1,Formation_of_urea_from_two_amines,,
C156720,1,,,,CNCC(C)O,COc1ccc(-n2nc(N)cc2C)cc1,COc1ccc(-n2nc(NC(=O)N(C)CC(C)O)cc2C)cc1,Formation_of_urea_from_two_amines,,
C156721,1,,,,CC(O)C(=N)N,COc1ccc(-n2nc(N)cc2C)cc1,COc1ccc(-n2nc(NC(=O)NC(=N)C(C)O)cc2C)cc1,Formation_of_urea_from_two_amines,,
C156731,1,,,,OC1CCNC1,COc1ccc(-n2nc(N)cc2C)cc1,COc1ccc(-n2nc(NC(=O)N3CCC(O)C3)cc2C)cc1,Formation_of_urea_from_two_amines,,
C156732,1,,,,CC1NCC1O,COc1ccc(-n2nc(N)cc2C)cc1,COc1ccc(-n2nc(NC(=O)N3CC(O)C3C)cc2C)cc1,Formation_of_urea_from_two_amines,,
C156734,1,,,,COC1CC1N,COc1ccc(-n2nc(N)cc2C)cc1,COc1ccc(-n2nc(NC(=O)NC3CC3OC)cc2C)cc1,Formation_of_urea_from_two_amines,,
C156735,1,,,,COC1CNC1,COc1ccc(-n2nc(N)cc2C)cc1,COc1ccc(-n2nc(NC(=O)N3CC(OC)C3)cc2C)cc1,Formation_of_urea_from_two_amines,,
C156739,1,,,,OC1CNOC1,COc1ccc(-n2nc(N)cc2C)cc1,COc1ccc(-n2nc(NC(=O)N3CC(O)CO3)cc2C)cc1,Formation_of_urea_from_two_amines,,
C156741,1,,,,CC1(O)CNC1,COc1ccc(-n2nc(N)cc2C)cc1,COc1ccc(-n2nc(NC(=O)N3CC(C)(O)C3)cc2C)cc1,Formation_of_urea_from_two_amines,,
C156742,1,,,,CC1CNCO1,COc1ccc(-n2nc(N)cc2C)cc1,COc1ccc(-n2nc(NC(=O)N3COC(C)C3)cc2C)cc1,Formation_of_urea_from_two_amines,,
C157749,1,,,,Cc1cc(N)nn1-c1ccccc1,CCC(O)C(C)N,CCC(O)C(C)NC(=O)Nc1cc(C)n(-c2ccccc2)n1,Formation_of_urea_from_two_amines,,
C157772,1,,,,Cc1cc(N)nn1-c1ccccc1,CCNCC(C)O,CCN(CC(C)O)C(=O)Nc1cc(C)n(-c2ccccc2)n1,Formation_of_urea_from_two_amines,,
C159970,1,,,,NC(CCO)C(F)(F)F,Nc1cc(F)cc2c1OCCC2,O=C(Nc1cc(F)cc2c1OCCC2)NC(CCO)C(F)(F)F,Formation_of_urea_from_two_amines,,
C159992,1,,,,NC(CCO)C(F)(F)F,Nc1cccc2c1OCCC2O,O=C(Nc1cccc2c1OCCC2O)NC(CCO)C(F)(F)F,Formation_of_urea_from_two_amines,,
C160080,1,,,,Nc1cccc2c1OCCC2,NC1(C(F)(F)F)CCOC1,O=C(Nc1cccc2c1OCCC2)NC1(C(F)(F)F)CCOC1,Formation_of_urea_from_two_amines,,
C160164,1,,,,Nc1cccc2c1OCCC2O,NC1(C(F)(F)F)CCOC1,O=C(Nc1cccc2c1OCCC2O)NC1(C(F)(F)F)CCOC1,Formation_of_urea_from_two_amines,,
C160330,1,,,,CC1(C)CCc2cccc(N)c2O1,NC(CCO)C(F)(F)F,CC1(C)CCc2cccc(NC(=O)NC(CCO)C(F)(F)F)c2O1,Formation_of_urea_from_two_amines,,
C160468,1,,,,Nc1cc(F)cc2c1OCCC2,NC1(C(F)(F)F)CCOC1,O=C(Nc1cc(F)cc2c1OCCC2)NC1(C(F)(F)F)CCOC1,Formation_of_urea_from_two_amines,,
C160550,1,,,,Nc1cccc2c1OCCC2,OC1CCNC(C(F)(F)F)C1,O=C(Nc1cccc2c1OCCC2)N1CCC(O)CC1C(F)(F)F,Formation_of_urea_from_two_amines,,
C161640,1,,,,Nc1ccn(C2CCC2)n1,OC1CNC1,O=C(Nc1ccn(C2CCC2)n1)N1CC(O)C1,Formation_of_urea_from_two_amines,,
C161670,1,,,,Nc1ccn(C2CCC2)n1,CCC(O)CN,CCC(O)CNC(=O)Nc1ccn(C2CCC2)n1,Formation_of_urea_from_two_amines,,
C161673,1,,,,Nc1ccn(C2CCC2)n1,NCC(O)CCl,O=C(NCC(O)CCl)Nc1ccn(C2CCC2)n1,Formation_of_urea_from_two_amines,,
C161674,1,,,,Nc1ccn(C2CCC2)n1,CC(O)C(N)=S,CC(O)C(=S)NC(=O)Nc1ccn(C2CCC2)n1,Formation_of_urea_from_two_amines,,
C161678,1,,,,Nc1ccn(C2CCC2)n1,OC1CCNC1,O=C(Nc1ccn(C2CCC2)n1)N1CCC(O)C1,Formation_of_urea_from_two_amines,,
C161682,1,,,,Nc1ccn(C2CCC2)n1,NCC(O)CF,O=C(NCC(O)CF)Nc1ccn(C2CCC2)n1,Formation_of_urea_from_two_amines,,
C161684,1,,,,Nc1ccn(C2CCC2)n1,CC1NCC1O,CC1C(O)CN1C(=O)Nc1ccn(C2CCC2)n1,Formation_of_urea_from_two_amines,,
C161686,1,,,,Nc1ccn(C2CCC2)n1,CC1(O)CNC1,CC1(O)CN(C(=O)Nc2ccn(C3CCC3)n2)C1,Formation_of_urea_from_two_amines,,
C161690,1,,,,Nc1ccn(C2CCC2)n1,COC(C)CN,COC(C)CNC(=O)Nc1ccn(C2CCC2)n1,Formation_of_urea_from_two_amines,,
C161697,1,,,,Nc1ccn(C2CCC2)n1,OC1CNOC1,O=C(Nc1ccn(C2CCC2)n1)N1CC(O)CO1,Formation_of_urea_from_two_amines,,
C161698,1,,,,Nc1ccn(C2CCC2)n1,NCC(O)CO,O=C(NCC(O)CO)Nc1ccn(C2CCC2)n1,Formation_of_urea_from_two_amines,,
C161699,1,,,,Nc1ccn(C2CCC2)n1,CNCC(C)O,CC(O)CN(C)C(=O)Nc1ccn(C2CCC2)n1,Formation_of_urea_from_two_amines,,
C161701,1,,,,Nc1ccn(C2CCC2)n1,CC(O)C(=N)N,CC(O)C(=N)NC(=O)Nc1ccn(C2CCC2)n1,Formation_of_urea_from_two_amines,,
C161703,1,,,,Nc1ccn(C2CCC2)n1,CC1CNCO1,CC1CN(C(=O)Nc2ccn(C3CCC3)n2)CO1,Formation_of_urea_from_two_amines,,
C161704,1,,,,Nc1ccn(C2CCC2)n1,COC1CC1N,COC1CC1NC(=O)Nc1ccn(C2CCC2)n1,Formation_of_urea_from_two_amines,,
C161705,1,,,,Nc1ccn(C2CCC2)n1,COC1CNC1,COC1CN(C(=O)Nc2ccn(C3CCC3)n2)C1,Formation_of_urea_from_two_amines,,
C162035,1,,,,Nc1ccn(C2CCC2)n1,C=CC(C)(O)CN,C=CC(C)(O)CNC(=O)Nc1ccn(C2CCC2)n1,Formation_of_urea_from_two_amines,,
C162036,1,,,,Nc1ccn(C2CCC2)n1,CC(O)CN(C)N,CC(O)CN(C)NC(=O)Nc1ccn(C2CCC2)n1,Formation_of_urea_from_two_amines,,
C162037,1,,,,Nc1ccn(C2CCC2)n1,CC(N)C(O)CO,CC(NC(=O)Nc1ccn(C2CCC2)n1)C(O)CO,Formation_of_urea_from_two_amines,,
C162040,1,,,,Nc1ccn(C2CCC2)n1,COC(C)C(N)=S,COC(C)C(=S)NC(=O)Nc1ccn(C2CCC2)n1,Formation_of_urea_from_two_amines,,
C162042,1,,,,Nc1ccn(C2CCC2)n1,CC(C)(O)C(=N)N,CC(C)(O)C(=N)NC(=O)Nc1ccn(C2CCC2)n1,Formation_of_urea_from_two_amines,,
C162043,1,,,,Nc1ccn(C2CCC2)n1,CCC(C)(O)CN,CCC(C)(O)CNC(=O)Nc1ccn(C2CCC2)n1,Formation_of_urea_from_two_amines,,
C162046,1,,,,Nc1ccn(C2CCC2)n1,CSCC(O)CN,CSCC(O)CNC(=O)Nc1ccn(C2CCC2)n1,Formation_of_urea_from_two_amines,,
C162060,1,,,,Nc1ccn(C2CCC2)n1,CCC(O)C(=N)N,CCC(O)C(=N)NC(=O)Nc1ccn(C2CCC2)n1,Formation_of_urea_from_two_amines,,
C162062,1,,,,Nc1ccn(C2CCC2)n1,CCC(N)C(C)O,CCC(NC(=O)Nc1ccn(C2CCC2)n1)C(C)O,Formation_of_urea_from_two_amines,,
C162063,1,,,,Nc1ccn(C2CCC2)n1,CCCC(O)CN,CCCC(O)CNC(=O)Nc1ccn(C2CCC2)n1,Formation_of_urea_from_two_amines,,
C162069,1,,,,Nc1ccn(C2CCC2)n1,NCC(O)C(=O)O,O=C(NCC(O)C(=O)O)Nc1ccn(C2CCC2)n1,Formation_of_urea_from_two_amines,,
C162070,1,,,,Nc1ccn(C2CCC2)n1,CC(O)C(=O)NN,CC(O)C(=O)NNC(=O)Nc1ccn(C2CCC2)n1,Formation_of_urea_from_two_amines,,
C162077,1,,,,Nc1ccn(C2CCC2)n1,CNCC(C)(C)O,CN(CC(C)(C)O)C(=O)Nc1ccn(C2CCC2)n1,Formation_of_urea_from_two_amines,,
C162080,1,,,,Nc1ccn(C2CCC2)n1,CC(O)C(N)CO,CC(O)C(CO)NC(=O)Nc1ccn(C2CCC2)n1,Formation_of_urea_from_two_amines,,
C162083,1,,,,Nc1ccn(C2CCC2)n1,COC(C)C(=N)N,COC(C)C(=N)NC(=O)Nc1ccn(C2CCC2)n1,Formation_of_urea_from_two_amines,,
C162088,1,,,,Nc1ccn(C2CCC2)n1,COC(C)(C)CN,COC(C)(C)CNC(=O)Nc1ccn(C2CCC2)n1,Formation_of_urea_from_two_amines,,
C162089,1,,,,Nc1ccn(C2CCC2)n1,COCC(O)CN,COCC(O)CNC(=O)Nc1ccn(C2CCC2)n1,Formation_of_urea_from_two_amines,,
C162988,1,,,,Nc1ccn(C2CCC2)n1,CCNCC(C)O,CCN(CC(C)O)C(=O)Nc1ccn(C2CCC2)n1,Formation_of_urea_from_two_amines,,
C162989,1,,,,Nc1ccn(C2CCC2)n1,CCC(O)C(C)N,CCC(O)C(C)NC(=O)Nc1ccn(C2CCC2)n1,Formation_of_urea_from_two_amines,,
C165652,1,,,,Cc1cnccc1N,Cc1ccc2occ(CC(=O)O)c2c1,Cc1ccc2occ(CC(=O)Nc3ccncc3C)c2c1,Amidation,,
C165666,1,,,,O=C(O)Cc1coc2ccccc12,Cc1cnc(Br)cc1N,Cc1cnc(Br)cc1NC(=O)Cc1coc2ccccc12,Amidation,,
C165676,1,,,,O=C(O)Cc1coc2ccccc12,CNc1ccncc1C,Cc1cnccc1N(C)C(=O)Cc1coc2ccccc12,Amidation,,
C165679,1,,,,Cc1c(N)ccnc1Cl,O=C(O)Cc1coc2ccccc12,Cc1c(NC(=O)Cc2coc3ccccc23)ccnc1Cl,Amidation,,
C165680,1,,,,O=C(O)Cc1coc2ccccc12,Cc1cncc(C)c1N,Cc1cncc(C)c1NC(=O)Cc1coc2ccccc12,Amidation,,
C165703,1,,,,Cc1ccc2occ(CC(=O)O)c2c1,CNc1ccncc1C,Cc1ccc2occ(CC(=O)N(C)c3ccncc3C)c2c1,Amidation,,
C165727,1,,,,Cc1ccc2occ(CC(=O)O)c2c1,Cc1cnc(Br)cc1N,Cc1ccc2occ(CC(=O)Nc3cc(Br)ncc3C)c2c1,Amidation,,
C165730,1,,,,Cc1c(N)ccnc1Cl,Cc1ccc2occ(CC(=O)O)c2c1,Cc1ccc2occ(CC(=O)Nc3ccnc(Cl)c3C)c2c1,Amidation,,
C165733,1,,,,Cc1ccc2occ(CC(=O)O)c2c1,Cc1cncc(C)c1N,Cc1ccc2occ(CC(=O)Nc3c(C)cncc3C)c2c1,Amidation,,
C165801,1,,,,Cc1cnccc1N,COc1ccc2c(CC(=O)O)coc2c1,COc1ccc2c(CC(=O)Nc3ccncc3C)coc2c1,Amidation,,
C166167,1,,,,Cc1cnccc1N,CCc1oc2ccccc2c1CC(=O)O,CCc1oc2ccccc2c1CC(=O)Nc1ccncc1C,Amidation,,
C166767,1,,,,O=C(O)Cc1coc2ccccc12,C#Cc1c(N)ccnc1F,C#Cc1c(NC(=O)Cc2coc3ccccc23)ccnc1F,Amidation,,
C167209,1,,,,CNc1ccncc1C,CCc1oc2ccccc2c1CC(=O)O,CCc1oc2ccccc2c1CC(=O)N(C)c1ccncc1C,Amidation,,
C167214,1,,,,Cc1c(N)ccnc1Cl,CCc1oc2ccccc2c1CC(=O)O,CCc1oc2ccccc2c1CC(=O)Nc1ccnc(Cl)c1C,Amidation,,
C167217,1,,,,Cc1cnc(Br)cc1N,CCc1oc2ccccc2c1CC(=O)O,CCc1oc2ccccc2c1CC(=O)Nc1cc(Br)ncc1C,Amidation,,
C167245,1,,,,Cc1cncc(C)c1N,CCc1oc2ccccc2c1CC(=O)O,CCc1oc2ccccc2c1CC(=O)Nc1c(C)cncc1C,Amidation,,
C168829,1,,,,COc1ccc2c(CC(=O)O)coc2c1,Cc1cncc(C)c1N,COc1ccc2c(CC(=O)Nc3c(C)cncc3C)coc2c1,Amidation,,
C168866,1,,,,COc1ccc2c(CC(=O)O)coc2c1,CNc1ccncc1C,COc1ccc2c(CC(=O)N(C)c3ccncc3C)coc2c1,Amidation,,
C168872,1,,,,Cc1c(N)ccnc1Cl,COc1ccc2c(CC(=O)O)coc2c1,COc1ccc2c(CC(=O)Nc3ccnc(Cl)c3C)coc2c1,Amidation,,
C168875,1,,,,COc1ccc2c(CC(=O)O)coc2c1,Cc1cnc(Br)cc1N,COc1ccc2c(CC(=O)Nc3cc(Br)ncc3C)coc2c1,Amidation,,
C169903,1,,,,Cc1ccc2occ(CC(=O)O)c2c1,C#Cc1c(N)ccnc1F,C#Cc1c(NC(=O)Cc2coc3ccc(C)cc23)ccnc1F,Amidation,,
C172492,1,,,,COc1ccc2c(CC(=O)O)coc2c1,C#Cc1c(N)ccnc1F,C#Cc1c(NC(=O)Cc2coc3cc(OC)ccc23)ccnc1F,Amidation,,
C172900,1,,,,C#Cc1c(N)ccnc1F,CCc1oc2ccccc2c1CC(=O)O,C#Cc1c(NC(=O)Cc2c(CC)oc3ccccc23)ccnc1F,Amidation,,
C174461,1,,,,CC(N)CN1CCCC1=O,O=C(O)c1ccc(Br)c2ncccc12,CC(CN1CCCC1=O)NC(=O)c1ccc(Br)c2ncccc12,Amidation,,
