hippo_id,smiles,inchikey,required_amount_mg,quoted_amount,quote_currency,quote_price,quote_lead_time_days,quote_supplier,quote_catalogue,quote_entry,quoted_smiles,quoted_purity,num_reaction_dependencies,num_product_dependencies,reaction_dependencies,product_dependencies,chemistry_types,scaffold_series
128723,Cc1nc(C(=O)O)c(Br)s1,LACAQBIVCVSXHQ-UHFFFAOYSA-N,7.0,50.0,EUR,57.0,2,Enamine,EU stock,EN300-200294,Cc1nc(C(=O)O)c(Br)s1,,7,7,"[59631, 62033, 62040, 62047, 62051, 120412, 120747]","[129126, 131528, 131535, 131542, 131546, 190482, 190817]","Reductive_amination, Steglich_esterification","[28106, 49503]"
195678,O=C(O)C1(c2cc(Br)ccn2)CC1,XBAWKFQBUSVFSL-UHFFFAOYSA-N,4.0,50.0,EUR,321.0,2,Enamine,EU stock,EN300-22115394,O=C(O)C1(c2cc(Br)ccn2)CC1,,4,4,"[125622, 125963, 125966, 125968]","[195790, 196131, 196134, 196136]",Amidation,[4093]
113303,CCC(O)C(C)N,JPGZDACJIPHKML-UHFFFAOYSA-N,15.0,50.0,EUR,268.0,2,Enamine,EU stock,EN300-64821,CCC(O)C(C)N,,15,15,"[43610, 44500, 64773, 64939, 86133, 92280, 111659, 129083, 133848, 148856, 158303, 164823, 164842, 169667, 169731]","[113635, 114525, 134510, 134676, 157749, 162989, 182069, 199335, 204187, 218663, 227044, 233106, 233125, 237140, 237204]",Formation_of_urea_from_two_amines,"[35145, 53809, 55149, 55155, 55174, 55262, 55598, 55856, 55996, 56548, 56765]"
113293,COC1CNC1,AVPAYFOQPGPSCC-UHFFFAOYSA-N,30.0,100.0,EUR,18.0,10,Enamine,Global catalog,EN300-75420,COC1CNC1.Cl,,30,30,"[43385, 43734, 43935, 63735, 63971, 81835, 85124, 91002, 106614, 109972, 128184, 128892, 129829, 130665, 131037, 132130, 137933, 137977, 138102, 146109, 146763, 158309, 158694, 160462, 163025, 163087, 164608, 164743, 167268, 167426]","[113410, 113759, 113960, 133472, 133708, 153349, 156735, 161705, 176940, 180381, 198436, 199144, 200081, 200917, 201374, 202467, 207071, 207115, 207240, 215911, 216565, 227050, 227435, 228666, 231308, 231370, 232891, 233026, 234741, 234899]",Formation_of_urea_from_two_amines,"[35145, 53809, 54733, 54862, 54945, 55149, 55155, 55156, 55174, 55262, 55598, 55856, 55996, 56548, 56765]"
198336,NC(=O)c1ccn(-c2cccc(N)c2)n1,RPCSNFBWCGGPPV-UHFFFAOYSA-N,19.0,100.0,EUR,125.0,10,Enamine,Global catalog,EN300-41543,NC(=O)c1ccn(-c2cccc(N)c2)n1,,19,19,"[129007, 129008, 129014, 129419, 129431, 129432, 129435, 129439, 129443, 129444, 129445, 129481, 129493, 129494, 130662, 130663, 130665, 130666, 130707]","[199259, 199260, 199266, 199671, 199683, 199684, 199687, 199691, 199695, 199696, 199697, 199733, 199745, 199746, 200914, 200915, 200917, 200918, 200959]",Formation_of_urea_from_two_amines,[55856]
113263,CC(O)C(=N)N,HLGDWKWUYZNZIF-UHFFFAOYSA-N,33.0,100.0,EUR,99.0,10,Enamine,Global catalog,EN300-217986,CC(O)C(=N)N.Cl,,33,33,"[43355, 43777, 43861, 63742, 63902, 81841, 83850, 84746, 85110, 90998, 106600, 109963, 128215, 128862, 129432, 129888, 131046, 132102, 137941, 138000, 138093, 146129, 146503, 156479, 156639, 157815, 160476, 162899, 163186, 164622, 164752, 167297, 167411]","[113380, 113802, 113886, 133479, 133639, 153355, 155461, 156357, 156721, 161701, 176926, 180372, 198467, 199114, 199684, 200140, 201383, 202439, 207079, 207138, 207231, 215931, 216305, 225219, 225379, 226555, 228680, 231182, 231469, 232905, 233035, 234770, 234884]",Formation_of_urea_from_two_amines,"[35145, 53809, 54733, 54862, 54945, 55149, 55155, 55156, 55174, 55262, 55598, 55856, 55996, 56548, 56765]"
201136,Cc1ccc(-n2cccn2)cc1N,JFOQIBNUIKXRNN-UHFFFAOYSA-N,19.0,50.0,EUR,253.0,2,Enamine,EU stock,EN300-175240,Cc1ccc(-n2cccn2)cc1N,,19,19,"[130890, 130911, 130931, 132096, 132097, 132098, 132099, 132102, 132103, 132123, 132124, 132125, 132127, 132129, 132130, 132144, 132149, 132151, 132153]","[201227, 201248, 201268, 202433, 202434, 202435, 202436, 202439, 202440, 202460, 202461, 202462, 202464, 202466, 202467, 202481, 202486, 202488, 202490]",Formation_of_urea_from_two_amines,[55598]
206882,Cc1c(N)cnn1C1CCC1,DFPJCQMDHVPHPR-UHFFFAOYSA-N,34.0,50.0,EUR,81.0,2,Enamine,EU stock,EN300-6487478,Cc1c(N)cnn1C1CCC1.Cl.Cl,,34,34,"[137826, 137831, 137941, 137942, 137943, 137944, 137947, 137952, 137977, 137981, 137983, 137986, 137990, 137992, 137993, 137994, 137995, 138654, 138782, 138785, 138786, 138793, 138794, 138843, 138844, 138901, 138959, 138961, 138963, 138964, 138972, 138973, 138982, 138991]","[206964, 206969, 207079, 207080, 207081, 207082, 207085, 207090, 207115, 207119, 207121, 207124, 207128, 207130, 207131, 207132, 207133, 207792, 207920, 207923, 207924, 207931, 207932, 207981, 207982, 208039, 208097, 208099, 208101, 208102, 208110, 208111, 208120, 208129]",Formation_of_urea_from_two_amines,[54862]
208675,O=C(O)c1cc(Cl)nc(C2CC2)c1,CSZABJNHCVVZMX-UHFFFAOYSA-N,3.0,50.0,EUR,79.0,2,Enamine,EU stock,EN300-269297,O=C(O)c1cc(Cl)nc(C2CC2)c1,,3,3,"[139815, 139824, 139839]","[209097, 209106, 209121]",Steglich_esterification,[4091]
208741,O=C1CCC(=O)N1CCCO,KZMBWDGCFLVNTQ-UHFFFAOYSA-N,1.0,50.0,EUR,63.0,2,Enamine,EU stock,EN300-1260484,O=C1CCC(=O)N1CCCO,,1,1,[139824],[209106],Steglich_esterification,[4091]
211531,CCOC(=O)c1c(Br)ccnc1C,YLQWMYIZFWWUAD-UHFFFAOYSA-N,3.0,100.0,EUR,330.0,10,Enamine,Global catalog,EN300-2943304,CCOC(=O)c1c(Br)ccnc1C,,3,3,"[142910, 142952, 142954]","[212421, 212463, 212465]",Buchwald-Hartwig_amination,[37923]
211604,CNCC1(O)CCOC1,NOHRSADDTRHVTL-UHFFFAOYSA-N,1.0,50.0,EUR,73.0,2,Enamine,EU stock,EN300-1264388,CNCC1(O)CCOC1,,1,1,[142952],[212463],Buchwald-Hartwig_amination,[37923]
213435,NC(CCc1ccncc1)C(=O)O,WHCQVPISOOTNON-UHFFFAOYSA-N,3.0,50.0,EUR,142.0,2,Enamine,EU stock,EN300-1166899,Cl.Cl.NC(CCc1ccncc1)C(=O)O,,3,3,"[143946, 145495, 145508]","[213663, 215212, 215225]",Amidation,[35920]
113302,COC(C)C(=N)N,ITEDVEJYKUPNNY-UHFFFAOYSA-N,21.0,50.0,EUR,142.0,2,Enamine,EU stock,EN300-102758,COC(C)C(=N)N.Cl,,21,21,"[43609, 44499, 64023, 64411, 82035, 84706, 91380, 107270, 110882, 129082, 132158, 138913, 138991, 146522, 148599, 157169, 160547, 164808, 164846, 167579, 168836]","[113634, 114524, 133760, 134148, 153549, 156317, 162083, 177596, 181291, 199334, 202495, 208051, 208129, 216324, 218401, 225909, 228751, 233091, 233129, 235052, 236309]",Formation_of_urea_from_two_amines,"[35145, 53809, 54733, 54862, 54945, 55149, 55155, 55156, 55174, 55262, 55598, 55856, 55996, 56548, 56765]"
215774,Cc1ccnc(-n2ccc(N)n2)n1,RBYUGYRPNKJPIS-UHFFFAOYSA-N,35.0,50.0,EUR,165.0,2,Enamine,EU stock,EN300-3098557,Cc1ccnc(-n2ccc(N)n2)n1,,35,35,"[146059, 146063, 146064, 146503, 146504, 146505, 146506, 146530, 146533, 146550, 146552, 146560, 146565, 146570, 146763, 146764, 146765, 146767, 148542, 148545, 148546, 148547, 148550, 148551, 148553, 148555, 148556, 148559, 148574, 148576, 148599, 148602, 148605, 148612, 148613]","[54696, 215862, 215866, 216305, 216306, 216307, 216308, 216332, 216335, 216352, 216354, 216362, 216367, 216372, 216565, 216566, 216567, 216569, 218344, 218347, 218348, 218349, 218352, 218353, 218355, 218357, 218358, 218361, 218376, 218378, 218401, 218404, 218407, 218414, 218415]",Formation_of_urea_from_two_amines,[55174]
113287,CC(O)C(N)=S,FFNZHNRBDNCHEM-UHFFFAOYSA-N,33.0,100.0,EUR,268.0,10,Enamine,Global catalog,EN300-6242036,CC(O)C(N)=S,,33,33,"[43379, 43766, 43842, 63721, 63930, 81821, 83816, 84683, 85106, 90971, 106604, 109959, 128226, 128867, 129494, 129893, 131041, 132099, 137944, 138004, 138089, 146117, 146530, 156472, 156643, 157821, 160474, 162883, 163164, 164626, 164747, 167280, 167428]","[113404, 113791, 113867, 133458, 133667, 153335, 155427, 156294, 156717, 161674, 176930, 180368, 198478, 199119, 199746, 200145, 201378, 202436, 207082, 207142, 207227, 215919, 216332, 225212, 225383, 226561, 228678, 231166, 231447, 232909, 233030, 234753, 234901]",Formation_of_urea_from_two_amines,"[35145, 53809, 54733, 54862, 54945, 55149, 55155, 55156, 55174, 55262, 55598, 55856, 55996, 56548, 56765]"
225106,Cc1cc(C)cc(-n2nc(C)cc2N)c1,ZKWCQOGKTAHXKC-UHFFFAOYSA-N,13.0,50.0,EUR,47.0,2,Enamine,EU stock,EN300-07790,Cc1cc(C)cc(-n2nc(C)cc2N)c1,,13,13,"[156875, 156876, 157801, 157803, 157815, 157819, 157820, 157821, 157826, 157827, 157831, 157834, 158694]","[225615, 225616, 226541, 226543, 226555, 226559, 226560, 226561, 226566, 226567, 226571, 226574, 227435]",Formation_of_urea_from_two_amines,[55996]
113307,CCCC(O)CN,ZRUPXAZUXDFLTG-UHFFFAOYSA-N,20.0,50.0,EUR,73.0,2,Enamine,EU stock,EN300-75514,CCCC(O)CN,,20,20,"[43644, 44504, 63977, 64403, 82012, 84725, 91360, 107311, 110892, 129039, 132166, 138579, 138901, 146614, 148553, 157144, 160539, 164355, 167527, 168776]","[113669, 114529, 133714, 134140, 153526, 156336, 162063, 177637, 181301, 199291, 202503, 207717, 208039, 216416, 218355, 225884, 228743, 232638, 235000, 236249]",Formation_of_urea_from_two_amines,"[35145, 53809, 54733, 54862, 54945, 55149, 55155, 55156, 55174, 55262, 55598, 55856, 55996, 56548, 56765]"
113290,CCC(O)CN,KODLUXHSIZOKTG-UHFFFAOYSA-N,33.0,100.0,EUR,18.0,10,Enamine,Global catalog,EN300-94408,CCC(O)CN,,33,33,"[43382, 43774, 44227, 63720, 63929, 81814, 83817, 84682, 85107, 90967, 106603, 109960, 128222, 128866, 129493, 129891, 131042, 132098, 137943, 137997, 138090, 146118, 146506, 156471, 156642, 157827, 160473, 162896, 163163, 164625, 164748, 167279, 167427]","[113407, 113799, 114252, 133457, 133666, 153328, 155428, 156293, 156718, 161670, 176929, 180369, 198474, 199118, 199745, 200143, 201379, 202435, 207081, 207135, 207228, 215920, 216308, 225211, 225382, 226567, 228677, 231179, 231446, 232908, 233031, 234752, 234900]",Formation_of_urea_from_two_amines,"[35145, 53809, 54733, 54862, 54945, 55149, 55155, 55156, 55174, 55262, 55598, 55856, 55996, 56548, 56765]"
231057,Nc1ccn(C2CCOC2)n1,IMPKLHKNLUJHIP-UHFFFAOYSA-N,37.0,50.0,EUR,255.0,2,Enamine,EU stock,EN300-783583,Nc1ccn(C2CCOC2)n1,,37,37,"[162879, 162880, 162883, 162896, 162897, 162898, 162899, 162902, 162905, 162910, 163019, 163021, 163023, 163024, 163025, 163029, 163030, 163045, 164213, 164214, 164256, 164344, 164345, 164355, 164357, 164358, 164416, 164458, 164459, 164460, 164808, 164809, 164823, 164858, 164872, 164874, 164901]","[231162, 231163, 231166, 231179, 231180, 231181, 231182, 231185, 231188, 231193, 231302, 231304, 231306, 231307, 231308, 231312, 231313, 231328, 232496, 232497, 232539, 232627, 232628, 232638, 232640, 232641, 232699, 232741, 232742, 232743, 233091, 233092, 233106, 233141, 233155, 233157, 233184]",Formation_of_urea_from_two_amines,[55155]
113269,OC1CNOC1,BBWJIHMTJCJDKJ-UHFFFAOYSA-N,27.0,100.0,EUR,18.0,10,Enamine,Global catalog,EN300-207886,Cl.O[C@H]1CNOC1,,27,27,"[43361, 43704, 43848, 63748, 63967, 81838, 85128, 90994, 106620, 128208, 128904, 129439, 129875, 130998, 132153, 137965, 137981, 138106, 146116, 146552, 160485, 163029, 163083, 164604, 164732, 167295, 167446]","[113386, 113729, 113873, 133485, 133704, 153352, 156739, 161697, 176946, 198460, 199156, 199691, 200127, 201335, 202490, 207103, 207119, 207244, 215918, 216354, 228689, 231312, 231366, 232887, 233015, 234768, 234919]",Formation_of_urea_from_two_amines,"[53809, 54733, 54862, 54945, 55149, 55155, 55156, 55174, 55262, 55598, 55856, 56548, 56765]"
234634,CCOC(=O)c1cc(N)nn1C,AVAANYHFUXNOPC-UHFFFAOYSA-N,35.0,50.0,EUR,177.0,2,Enamine,EU stock,EN300-7374087,CCOC(=O)c1cc(N)nn1C.Cl,,35,35,"[167252, 167254, 167411, 167412, 167413, 167414, 167424, 167425, 167426, 167427, 167428, 167431, 167434, 167439, 167442, 167444, 167446, 168759, 168771, 168773, 168774, 168776, 168778, 168779, 168782, 168783, 168784, 168787, 168789, 168836, 168884, 168885, 168894, 169730, 169731]","[234725, 234727, 234884, 234885, 234886, 234887, 234897, 234898, 234899, 234900, 234901, 234904, 234907, 234912, 234915, 234917, 234919, 236232, 236244, 236246, 236247, 236249, 236251, 236252, 236255, 236256, 236257, 236260, 236262, 236309, 236357, 236358, 236367, 237203, 237204]",Formation_of_urea_from_two_amines,[55262]
240212,CNC1CCCc2cccnc21,ZXTRMHOUGKPHHM-UHFFFAOYSA-N,1.0,50.0,EUR,193.0,2,Enamine,EU stock,EN300-123794,CNC1CCCc2cccnc21,,1,1,[173631],[240333],Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,[61386]
77227,Cc1cnccc1C(=O)O,OSMAGAVKVRGYGR-UHFFFAOYSA-N,4.0,100.0,EUR,18.0,10,Enamine,Global catalog,EN300-77396,Cc1cnccc1C(=O)O,,4,4,"[6906, 6948, 6953, 7141]","[77413, 77455, 77460, 77648]",Amidation,[29639]
77332,Cc1ccnc2c(Cl)ccc(N)c12,ODFKEXAFOJGESD-UHFFFAOYSA-N,5.0,100.0,EUR,230.0,10,Enamine,Global catalog,EN300-8134159,Cc1ccnc2c(Cl)ccc(N)c12,,5,5,"[6931, 6948, 7031, 7064, 7359]","[77438, 77455, 77538, 77571, 77866]",Amidation,[29639]
84034,O=C(O)Cc1cc2cc(F)ccc2o1,OBCPUSHYCKCLOK-UHFFFAOYSA-N,2.0,100.0,EUR,264.0,10,Enamine,Global catalog,EN300-1137720,O=C(O)Cc1cc2cc(F)ccc2o1,,2,2,"[13527, 14122]","[84225, 84820]",Amidation,[55535]
89544,CCCn1cc(N)cn1,DMDDBNVQWLCYMJ-UHFFFAOYSA-N,2.0,50.0,EUR,19.0,2,Enamine,EU stock,EN300-91437,CCCn1cc(N)cn1,,2,2,"[18836, 19970]","[89714, 90847]",Amidation,[28301]
93012,CC(CC(=O)O)N1CCCC1=O,JVHJWGZXOKIVSU-UHFFFAOYSA-N,1.0,50.0,EUR,240.0,2,Enamine,EU stock,EN300-261653,CC(CC(=O)O)N1CCCC1=O,,1,1,[22135],[93131],Amidation,[65434]
94682,CCn1ccnc1C(C)N,SMYLQNPARGATRV-UHFFFAOYSA-N,1.0,50.0,EUR,193.0,2,Enamine,EU stock,EN300-260617,CCn1ccnc1C(C)N.Cl.Cl,,1,1,[23641],[94781],Amidation,[19774]
99802,c1ccc2c3c(oc2c1)CCNC3,OGOWMVYFFWEWQT-UHFFFAOYSA-N,4.0,50.0,EUR,158.0,2,Enamine,EU stock,EN300-6479654,c1ccc2c3c(oc2c1)CCNC3,,4,4,"[30800, 31126, 32047, 32610]","[99895, 100395, 100501, 102955]",Amidation,[56786]
