smiles,0,1
O=C(c1cc2ccccc2[nH]1)N1CCN(C2=NCCCS2)CC1,z0136b,z0892b
O=C(NC1CN(C2=NCCCS2)C1)c1cccc2[nH]ccc12,z0136b,z0892b
O=C(c1cc2ccccc2[nH]1)N1CCN(C2=NCCCS2)CC1,z0136b,z0892b
O=C(Cn1ccc2ccccc21)NC1CN(C2=NCCCS2)C1,z0136b,z0892b
O=C(NC1CN(C2=NCCCS2)C1)c1cccc2[nH]ccc12,z0136b,z0892b
O=C(Cn1ccc2ccccc21)NC1CN(C2=NCCCS2)C1,z0136b,z0892b
O=C(NC1CN(C2=NCCCS2)C1)c1ccc2cc[nH]c2c1,z0136b,z0892b
O=C(Cc1ccc2c(c1)CCCO2)NC1CN(C2=NCCCS2)C1,z0991b,z0892b
O=C(Cc1ccc2c(c1)CCCO2)NC1CN(C2=NCCCS2)C1,z0991b,z0892b
c1ncc(NC2=NC(C3CC3)CCS2)cn1,z0892b,z0968a
CCCC1CCSC(Nc2cncnc2)=N1,z0892b,z0968a
CC(C)(C(=O)NC1CN(C2=NCCCS2)C1)c1cncnc1,z0892b,z0968a
c1ncc(NC2=NCC(C3CC3)CS2)cn1,z0892b,z0968a
CC(C)C1CN=C(Nc2cncnc2)SC1,z0892b,z0968a
CC(C)C1CCSC(Nc2cncnc2)=N1,z0892b,z0968a
CC1CCSC(Nc2cncnc2)=N1,z0892b,z0968a
CC(C(=O)N1CCN(C2=NCCCS2)CC1)c1cncnc1,z0892b,z0968a
O=C(CCc1cncnc1)N1CCN(C2=NCCCS2)CC1,z0892b,z0968a
c1ncc(NC2=NCCCS2)cn1,z0892b,z0968a
CCC1CCSC(Nc2cncnc2)=N1,z0892b,z0968a
CCCC1CCSC(Nc2cncnc2)=N1,z0892b,z0968a
CC1CN=C(Nc2cncnc2)SC1,z0892b,z0968a
c1ncc(NC2=NCC(C3CC3)CS2)cn1,z0892b,z0968a
CC(C)C1CN=C(Nc2cncnc2)SC1,z0892b,z0968a
CC(C)C1CCSC(Nc2cncnc2)=N1,z0892b,z0968a
c1ncc(NC2=NC(C3CC3)CCS2)cn1,z0892b,z0968a
