smiles,template,compound_set,hit1,hit2,hit3
c1ccc(NCCCNCc2nccn2C2CC2)cc1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0472a/d0472a.pdb,knitwork_primer_grip_n_pocket_impure,d0472a,z0103a,
CN(Cc1cncs1)C(=O)c1c[nH]c(C(=O)O)c1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0615b/d0615b.pdb,knitwork_primer_grip_n_pocket_impure,d0472a,d0615b,
[O-][S+](CCC1CNC1)C1CCOC1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0851a/d0851a_hippo.pdb,knitwork_primer_grip_n_pocket_impure,d0254a,d0851a,
CCc1ccnc(C(=O)N(C)CCCN(C)C(=O)c2cnc[nH]2)c1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0191a/d0191a.pdb,knitwork_primer_grip_n_pocket_impure,d0191a,z0103a,
CN(Cc1cc[nH]n1)C(=O)Cc1scnc1-c1ccccc1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0160a/d0160a.pdb,knitwork_primer_grip_n_pocket_impure,d0160a,d0264a,
CCn1cncc1CN(C)C(=O)C1C=CCN1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0866a/d0866a.pdb,knitwork_primer_grip_n_pocket_impure,d0866a,z0875c,
O=S(=O)(c1cc[nH]n1)N1CCCC1CCl,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0160a/d0160a.pdb,knitwork_primer_grip_n_pocket_impure,d0160a,d0866a,
O=S(=O)(c1cc[nH]n1)N1CCCC1CCl,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0866a/d0866a.pdb,knitwork_primer_grip_n_pocket_impure,d0160a,d0866a,
CC(NS(=O)(=O)c1c[nH]c(C(=O)O)c1)c1cccnc1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0472a/d0472a.pdb,knitwork_primer_grip_n_pocket_impure,d0160a,d0264a,d0472a
CCN(C(=O)c1c[nH]c(C(=O)O)c1)C(C)c1cccnc1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0160a/d0160a.pdb,knitwork_primer_grip_n_pocket_impure,d0160a,d0472a,
CN(Cc1cncn1C)C(=O)C1CCN1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0866a/d0866a.pdb,knitwork_primer_grip_n_pocket_impure,d0866a,z0875c,
Cc1cnc(CNC(C)c2ncc[nH]2)[nH]1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/z0103a/z0103a.pdb,knitwork_primer_grip_n_pocket_impure,z0103a,z0875c,
CC(C)(CCNCc1ccc[nH]1)N1CCNCC1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0472a/d0472a.pdb,knitwork_primer_grip_n_pocket_impure,d0472a,d0851a,
c1cc(N2CCCOCC2)ccn1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0191a/d0191a.pdb,knitwork_primer_grip_n_pocket_impure,d0191a,d0254a,
c1cc(N2CCCOCC2)ccn1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0254a/d0254a.pdb,knitwork_primer_grip_n_pocket_impure,d0191a,d0254a,
CC(CO)(CC1COC1)c1ccncc1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0191a/d0191a.pdb,knitwork_primer_grip_n_pocket_impure,d0191a,d0254a,
CN(CCNC(=O)CC1CCCCO1)C(=O)c1cccnc1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0191a/d0191a.pdb,knitwork_primer_grip_n_pocket_impure,d0191a,d0254a,
CN(CCNC(=O)CC1CCCCO1)C(=O)c1cccnc1,/opt/xchem-fragalysis-2/maxwin/BulkDock/TARGETS/Flavi_NS5_RdRp/aligned_files/d0254a/d0254a.pdb,knitwork_primer_grip_n_pocket_impure,d0191a,d0254a,
