smiles,0,1
CC(NS(C)(=O)=O)C1CCCNCC1,d0759a,d0174a
CC(F)(F)CCCCNS(=O)(=O)N1CCCCCC1,d0759a,d0174a
CC(C)CN(CC(C)C)C(=O)C(F)C1CCCNCC1,d0759a,d0174a
C=CCCCCCS(=O)(=O)NC(=O)C1CCCNCC1,d0759a,d0174a
CN(C)S(=O)(=O)NCC1CCCNCC1,d0759a,d0174a
CCC(CC)N(C)C(=O)C(F)C1CCCNCC1,d0759a,d0174a
CC(C)OCC(O)C1CCCNCC1,d0759a,d0174a
CC(NS(C)(=O)=O)C1CCCCCN1,d0759a,d0174a
CCC(C#N)(CC)NS(=O)(=O)N1CCCCCC1,d0759a,d0174a
O=S(=O)(NCCCBr)N1CCCCCC1,d0759a,d0174a
C#CC(CCC)NS(=O)(=O)N1CCCCCC1,d0759a,d0174a
CSCCCNC(=O)C(=O)N1CCCCCC1,d0759a,d0174a
CCCC(O)C(=O)C1CCCCCN1,d0759a,d0174a
O=C(CCl)NC(=O)N1CCCCCC1,d0759a,d0174a
CCC(CNC(=O)C(=O)N(C)C1CCCNCC1)C(C)(F)F,d0759a,d0174a
CN(C(=O)C(=O)NCCC(C)(C)C)C1CCCNCC1,d0759a,d0174a
CC(C)C(CBr)NS(=O)(=O)N1CCCCCC1,d0759a,d0174a
CC(CS(=O)(=O)NC(=O)C1CCCNCC1)C(C)(C)C,d0759a,d0174a
CCCC(OC)C(O)C1CCCCCN1,d0759a,d0174a
C=C(COCC)C(O)C1CCCCCN1,d0759a,d0174a
COC(=O)NC(C)C1CCCNCC1,d0759a,d0174a
CS(=N)(=O)CC(=O)N1CCCCCC1,d0759a,d0174a
CC(C)(C)NS(=O)(=O)N1CCCCCC1,d0759a,d0174a
CSC(CNC(=O)C(=O)N(C)C1CCCNCC1)C(C)(C)C,d0759a,d0174a
C=CCC(C)(C)CNS(=O)(=O)N1CCCCCC1,d0759a,d0174a
CCN(C)C(=O)C(=O)N1CCCCCC1,d0759a,d0174a
CC(C)(O)C(F)(F)C(=O)N1CCCCCC1,d0759a,d0174a
CNS(=O)(=O)N(C)C1CCCNCC1,d0759a,d0174a
CCOC(=O)C(C)(O)CN1CCCCCC1,d0759a,d0174a
CC=CCNC(=O)C(=O)N1CCCCCC1,d0759a,d0174a
CCOCC(O)C1CCCNCC1,d0759a,d0174a
CCC(C)(C)CCS(=O)(=O)NCC1CCCCNC1,d0759a,d0174a
CSCC(C)NC(=O)C(=O)N(C)C1CCCCNC1,d0759a,d0174a
CN(C(=O)C(=O)NCC(C)(C)CC#N)C1CCCCNC1,d0759a,d0174a
CCC(C)(C)CS(=O)(=O)NC(=O)C1CCCNCC1,d0759a,d0174a
CC(=O)NS(=O)(=O)N1CCCCCC1,d0759a,d0174a
CC(C)OCC(O)C1CCCCCN1,d0759a,d0174a
COC(OC)C(C)(O)C1CCCCCN1,d0759a,d0174a
C=CCN(CC=C)S(=O)(=O)NCC1CCCCCN1,d0759a,d0174a
CC(C)(O)C(=O)N1CCCCCC1,d0759a,d0174a
NS(=O)(=O)CCN1CCCCCC1,d0759a,d0174a
COCC(O)C1CCCCCN1,d0759a,d0174a
CCCS(=O)(=O)NCC1CCCNCC1,d0759a,d0174a
CNS(=O)(=O)N(C)CC1CCCNCC1,d0759a,d0174a
CC(C)CNS(=O)(=O)N1CCCCCC1,d0759a,d0174a
CC(C)(C)SCCNS(=O)(=O)N1CCCCCC1,d0759a,d0174a
CS(=O)(=O)NCC1CCCNCC1,d0759a,d0174a
O=C(NS(=O)(=O)CC(F)(F)F)C1CCCNCC1,d0759a,d0174a
CCC(C(=O)N1CCCCCC1)C(C)O,d0759a,d0174a
COCC(C)(C)C(O)C1CCCCCN1,d0759a,d0174a
CC(C)N(C(=O)C(=O)N(C)C)C1CCCNCC1,d0759a,d0174a
C#CCOC(=O)NCC1CCCCCN1,d0759a,d0174a
