smiles,0,1
CCOC(=O)c1ncc(COC(=O)C(O)C2CCCCC2)s1,d0264a,d0866a
O=C(COC1CCCCCC1)OCc1cnc(C(F)(F)F)s1,d0264a,d0866a
O=C(COC1CCCCCC1)OCc1cnc(Br)s1,d0264a,d0866a
O=C(COC1CCCC1)OCc1cnc(Br)s1,d0264a,d0866a
O=C(OCc1cnc(-c2ccccc2)s1)C(O)C1CCC1,d0264a,d0866a
O=C(OCc1scnc1Cl)C(O)C1CCC1,d0264a,d0866a
Cc1ncc(COC(=O)COC2CCC2)s1,d0264a,d0866a
Cc1ncc(COC(=O)C(O)C2CCCCCC2)s1,d0264a,d0866a
CCc1ncc(COC(=O)COC2CCCCCC2)s1,d0264a,d0866a
CCc1ncc(COC(=O)COC2CCCCC2)s1,d0264a,d0866a
c1csc(N2CCSCC2)n1,d0264a,d0866a
c1csc(N2CCCCC2)n1,d0264a,d0866a
c1csc(N2CCCC3(CC3)C2)n1,d0264a,d0866a
c1nc(C2CCCCC2)cs1,d0264a,d0866a
c1nc(N2CCCCC2)cs1,d0264a,d0866a
C1=C(c2nccs2)CCCC1,d0264a,d0866a
BrC=C1CN(c2nccs2)C1,d0264a,d0866a
c1csc(C2CCCCCC2)n1,d0264a,d0866a
C1=CCN(c2nccs2)C1,d0264a,d0866a
c1csc(N2CCCCCCC2)n1,d0264a,d0866a
c1nc(N2CCCSCC2)cs1,d0264a,d0866a
c1csc(N2CCC2)n1,d0264a,d0866a
c1csc(C2CCCC3CC32)n1,d0264a,d0866a
c1nc(C23CCC(CC2)C3)cs1,d0264a,d0866a
c1csc(C2CCCCC2)n1,d0264a,d0866a
c1csc(C2CSCCS2)n1,d0264a,d0866a
c1ncc(C2CCCCC2)s1,d0264a,d0866a
C=C1CC2CCCC(C1)N2c1nccs1,d0264a,d0866a
c1csc(C2CCCC2)n1,d0264a,d0866a
c1csc(C2CCSCC2)n1,d0264a,d0866a
c1csc(C2CCCSCC2)n1,d0264a,d0866a
c1ncc(C2CCCC2)s1,d0264a,d0866a
c1csc(N2C3CCC2CC(=C2CC2)C3)n1,d0264a,d0866a
c1csc(N2CCCC3CC32)n1,d0264a,d0866a
c1csc(N2CC3(CC3)C2)n1,d0264a,d0866a
c1csc(C2CC3(CC3)C2)n1,d0264a,d0866a
c1nc(C23CCCCC2C3)cs1,d0264a,d0866a
c1csc(C2CCCCCCC2)n1,d0264a,d0866a
c1csc(N2CCCSCC2)n1,d0264a,d0866a
c1csc(N2CCC3(CC3)C2)n1,d0264a,d0866a
C1=C(c2cscn2)CCCC1,d0264a,d0866a
c1csc(N2CCSC2)n1,d0264a,d0866a
C=C1CN(c2nccs2)C1,d0264a,d0866a
c1csc(N2CCSSCC2)n1,d0264a,d0866a
c1nc(C2CCCC2)cs1,d0264a,d0866a
c1csc(C2CCC3CC32)n1,d0264a,d0866a
C=C1CCN(c2nccs2)C1,d0264a,d0866a
c1csc(N2C3CCC2CC2(CC2)C3)n1,d0264a,d0866a
c1csc(C23CCC(CC2)C3)n1,d0264a,d0866a
c1csc(C2CCCCS2)n1,d0264a,d0866a
c1csc(C2CCSC2)n1,d0264a,d0866a
c1csc(N2C3CCC2CC3)n1,d0264a,d0866a
C1=CCC(c2nccs2)CC1,d0264a,d0866a
c1csc(C2CCCC3(CC3)C2)n1,d0264a,d0866a
C=C1CCN(c2nccs2)CC1,d0264a,d0866a
c1csc(N2CC3CC3C2)n1,d0264a,d0866a
c1nc(N2CCCCCC2)cs1,d0264a,d0866a
C1=CCC(c2nccs2)C1,d0264a,d0866a
c1ncc(C2CCC2)s1,d0264a,d0866a
C=C1CCCN(c2nccs2)C1,d0264a,d0866a
c1csc(C2CCC2)n1,d0264a,d0866a
C1=CCN(c2nccs2)CC1,d0264a,d0866a
c1csc(C2CCCC23CC3)n1,d0264a,d0866a
c1csc(C2CSC2)n1,d0264a,d0866a
c1csc(N2CCC3CC32)n1,d0264a,d0866a
C1=C(c2cscn2)CCC1,d0264a,d0866a
c1nc(C2CCC2)cs1,d0264a,d0866a
c1nc(N2CCSCC2)cs1,d0264a,d0866a
c1csc(N2CCC3CC3C2)n1,d0264a,d0866a
c1csc(C2CCCS2)n1,d0264a,d0866a
c1ncc(C2CCCCCC2)s1,d0264a,d0866a
c1csc(N2CCCCCC2)n1,d0264a,d0866a
Cc1csc(C(C)C(=O)NCC(C)(C)NC(=O)C2=CCCS2)n1,d0264a,d0866a
CC(O)CCNC(=O)Nc1nc(C2CCCCC2)cs1,d0264a,d0866a
CCc1csc(NC(=O)NCCC(C)(O)C2CCCCC2)n1,d0264a,d0866a
CC(O)(CCNC(=O)Nc1nc(C2CCC2)cs1)C1CC1,d0264a,d0866a
CC(O)(CCNC(=O)Nc1nc(C(N)=O)cs1)C1CCCCC1,d0264a,d0866a
CC(C)(CO)C(=O)NC(CNC(=O)Cc1cscn1)C1CCC1,d0264a,d0866a
CC(CNC(=O)CC1CCCC1)CN(C)C(=O)c1cncs1,d0264a,d0866a
Cc1ncsc1C(=O)N(C)CC(C)CNC(=O)CC1CCC1,d0264a,d0866a
CC(=NN1CCC1)c1cncs1,d0264a,d0866a
Cc1csc(S(=O)(=O)NC(C2CCCCC2)C(C)(C)C)n1,d0264a,d0866a
CC(CCNC1CCN(C2CCC2)C1=O)NC(=O)c1cscn1,d0264a,d0866a
CN(C(=O)CC1CCCC1)C(CNCc1cncs1)C1CC1,d0264a,d0866a
CCC(CC(=O)O)NCc1cnc(C2CCCC2)s1,d0264a,d0866a
CCC(CC(=O)O)NCc1sc(N2CCCCC2)nc1C,d0264a,d0866a
CCC(CNC(=O)c1nccs1)NC(=O)CC1CCCC1,d0264a,d0866a
CCC(CNC(=O)c1nccs1)NC(=O)CC1CCCCC1,d0264a,d0866a
CCC(CNC(=O)c1nc(Cl)cs1)NC(=O)CC1CC2(CC2)C1,d0264a,d0866a
CCC(CNC(=O)c1nc(Cl)cs1)NC(=O)CC1CCCC1,d0264a,d0866a
CCC(CNC(=O)c1ncc(C(F)F)s1)NC(=O)CC1CSC1,d0264a,d0866a
