smiles,template,compound_set,hit1,hit2,hit3
O=C1CCCN1Cc1cn(-c2cccc3ncccc23)nn1,z1018a,knitwork_green_site_pure,z1018a,z1040a,
O=C1CCCN1Cc1cn(-c2cccc3ncccc23)nn1,z1040a,knitwork_green_site_pure,z1018a,z1040a,
Cc1n[nH]cc1CNC(=O)C(N)Cc1coc2ccccc12,z0215a,knitwork_green_site_pure,z0215a,3vws-b,
O=C(NCCN1CCCC1=O)c1ccnc2ccccc12,z1018a,knitwork_green_site_pure,z1018a,z1040a,
O=C(NCCN1CCCC1=O)c1ccnc2ccccc12,z1040a,knitwork_green_site_pure,z1018a,z1040a,
CC(=O)c1cnc2ccccc2c1C(=O)NCCN1CCCC1=O,z1018a,knitwork_green_site_pure,z1018a,z1040a,
O=C(NCCN1CCCC1=O)c1cc(O)nc2ccccc12,z1018a,knitwork_green_site_pure,z1018a,z1040a,
O=C(NCCN1CCCC1=O)c1cc(O)nc2ccccc12,z1040a,knitwork_green_site_pure,z1018a,z1040a,
COCCc1ncc(CNC(Cn2ccnc2)C(C)(C)C)s1,d0378a,knitwork_green_site_pure,d0378a,z0384a,
O=C(COc1ccc(Cl)c2cccnc12)NN1CCCC1=O,z1018a,knitwork_green_site_pure,z1018a,z1040a,
O=C(COc1ccc(Cl)c2cccnc12)NN1CCCC1=O,z1040a,knitwork_green_site_pure,z1018a,z1040a,
CCCC(C1CCCC1)N1C(=O)NC(c2cscn2)C1=O,z0496a,knitwork_green_site_pure,z0496a,z0519a,
CC(OC(=O)C1CCc2ccccc21)c1cscn1,z0496a,knitwork_green_site_pure,z0496a,z0628a,
COCC(C)(CN1C(=O)NC(c2cscn2)C1=O)OC,z0496a,knitwork_green_site_pure,z0496a,z0519a,
CC(C)(C)c1cc(NS(=O)(=O)c2ccc3occc3c2)[nH]n1,3vws-a,knitwork_green_site_pure,z0215a,3vws-a,
Cc1ccc(C(C)Nc2nc3c(s2)CCCC3)nc1,z0200a,knitwork_green_site_pure,d0472b,z0200a,
Nc1ccc(C(=O)NCCCc2nc3c(s2)CCCC3)nc1,z0200a,knitwork_green_site_pure,d0472b,z0200a,
Cc1ccnc(C(=O)NCCCc2nc3c(s2)CCCC3)c1,z0200a,knitwork_green_site_pure,d0472b,z0200a,
CC(C)(C(=O)OCc1c(Cl)oc2ccccc12)c1cc[nH]n1,z0215a,knitwork_green_site_pure,z0215a,3vws-b,
CC(C)(C(=O)OCc1c(Cl)oc2ccccc12)c1cc[nH]n1,3vws-b,knitwork_green_site_pure,z0215a,3vws-b,
CN1CCCc2ccc(NS(=O)(=O)c3cncs3)cc21,z0165a,knitwork_green_site_pure,z0165a,z0496a,
O=C(CCCc1ccncc1)NCc1coc2ccccc12,z0215a,knitwork_green_site_pure,z0215a,3vws-a,
N#Cc1cncc(COC(=O)Cc2coc3ccccc23)c1,z0215a,knitwork_green_site_pure,z0215a,3vws-a,
N#Cc1ccc(S(=O)(=O)NCCc2nc3c(s2)CCCC3)nc1,z0200a,knitwork_green_site_pure,d0472b,z0200a,
N#Cc1ccc(NCCc2nc3c(s2)CCCC3)nc1,z0200a,knitwork_green_site_pure,d0472b,z0200a,
N#Cc1ccc(OCCNCc2nc3c(s2)CCCC3)nc1,z0200a,knitwork_green_site_pure,d0472b,z0200a,
CCN(CC)c1ccc(CNc2ccc3occc3c2)cc1,3vws-b,knitwork_green_site_pure,z0521a,3vws-b,
COc1ccc(C(=O)NCc2nc3c(s2)CCCC3)nc1,z0200a,knitwork_green_site_pure,d0472b,z0200a,
c1ccc(NCCc2nc3c(s2)CCCC3)nc1,z0200a,knitwork_green_site_pure,d0472b,z0200a,
c1ccc(C2(CNCc3nc4c(s3)CCCC4)CCC2)nc1,z0200a,knitwork_green_site_pure,d0472b,z0200a,
c1ccc(-c2n[nH]c(CNCc3coc4ccccc34)n2)nc1,z0215a,knitwork_green_site_pure,z0215a,3vws-b,
c1ccc(CNCc2nc3c(s2)CCCC3)nc1,z0200a,knitwork_green_site_pure,d0472b,z0200a,
c1ccc(CNc2ccc3ccoc3c2)nc1,3vws-a,knitwork_green_site_pure,d0472b,3vws-a,
CC(OC(=O)Cc1cncc(C#N)c1)c1coc2ccccc12,z0215a,knitwork_green_site_pure,z0215a,3vws-b,
O=S(=O)(NCCc1cccnc1)c1ccc2occc2c1,3vws-a,knitwork_green_site_pure,z0215a,3vws-a,
O=S(=O)(Nc1ccncc1)c1ccc2occc2c1,3vws-a,knitwork_green_site_pure,z0215a,3vws-a,
O=C(OCC#CCSc1nnc(-c2ccncc2)o1)c1cc2ccccc2o1,z0215a,knitwork_green_site_pure,z0215a,3vws-b,
CCNC(Cc1ccncc1)c1ccccn1,z0221a,knitwork_green_site_pure,z0221a,z0521a,
CCNC(Cc1ccncc1)c1cccc(C)n1,z0221a,knitwork_green_site_pure,z0221a,z0521a,
O=C(OC1CCN(c2ccccn2)C1)c1ccc2occc2c1,z0215a,knitwork_green_site_pure,z0215a,3vws-b,
CC(O)CNC(=O)Nc1cccc(-n2cc(C(F)(F)F)cn2)c1,z0653a,knitwork_green_site_pure,z0211a,z0653a,
Cc1cc(NC(=O)NCC(C)O)nn1CC(F)(F)F,z0653a,knitwork_green_site_pure,z0211a,z0653a,
Cc1ccc2cccc(OCC(=O)NC(C)c3cc4ccccc4o3)c2n1,z1040a,knitwork_green_site_pure,z1040a,3vws-b,
CCC(C)n1ncc(NC(=O)NCC(C)O)c1C,z0653a,knitwork_green_site_pure,z0211a,z0653a,
Cc1cc(NC(=O)NCC(C)O)nn1-c1ccccc1,z0653a,knitwork_green_site_pure,z0211a,z0653a,
CC(NC(=O)COc1ccc(Cl)c2cccnc12)c1cc2ccccc2o1,z1040a,knitwork_green_site_pure,z1040a,3vws-b,
COC(=O)c1cc(NC(=O)NCC(C)O)nn1C,z0653a,knitwork_green_site_pure,z0211a,z0653a,
CC(O)CNC(=O)Nc1cccc(-n2cccn2)c1,z0653a,knitwork_green_site_pure,z0211a,z0653a,
CC(O)CNC(=O)Nc1cnn(-c2ccccc2)c1C(F)(F)F,z0653a,knitwork_green_site_pure,z0211a,z0653a,
CC(O)CNC(=O)Nc1cc(C2CC2)n(C)n1,z0653a,knitwork_green_site_pure,z0211a,z0653a,
O=S(=O)(NCCCc1cc2ccccc2o1)c1cccc2cccnc12,z1040a,knitwork_green_site_pure,z1040a,3vws-b,
Cc1ccc(NC(=O)c2coc3ccccc23)c2cccnc12,z0881a,knitwork_green_site_pure,z0881a,3vws-b,
O=C(Cc1coc2ccccc12)Nc1ccc2ncccc2c1,z0881a,knitwork_green_site_pure,z0881a,3vws-b,
O=C(C=Cc1ccc2ncccc2c1)c1coc2ccccc12,z0881a,knitwork_green_site_pure,z0881a,3vws-b,
Cc1cc(CNCc2coc3ccccc23)cc2cccnc12,z0881a,knitwork_green_site_pure,z0881a,3vws-b,
O=C(NCCCCn1cc(Br)cn1)c1coc2ccccc12,z0936a,knitwork_green_site_pure,z0936a,3vws-b,
CC(O)CNC(=O)Nc1cccc2cc[nH]c12,z0041a,knitwork_green_site_pure,z0041a,z0211a,
CC(O)CNC(=O)Nc1cccc2cc[nH]c12,z0211a,knitwork_green_site_pure,z0041a,z0211a,
CCCn1ccc2ccc(NC(=O)NCC(C)O)cc21,z0211a,knitwork_green_site_pure,z0041a,z0211a,
O=C1CNC(=O)N1c1ccccn1,d0472b,knitwork_green_site_pure,d0472b,z0519a,
Cc1cn(C2CCCCC2)nc1NC(=O)NCC(C)O,z0936a,knitwork_green_site_pure,z0211a,z0936a,
Cc1cc(NC(=O)NCC(C)O)nn1-c1ccccc1,z0211a,knitwork_green_site_pure,z0211a,z0936a,
CCNC(=O)c1cc(NC(=O)c2cscn2)nc2ccccc12,z0496a,knitwork_green_site_pure,z0496a,z0881a,
Cc1cc(NC(=O)NCC(C)O)nn1-c1ccccc1,z0936a,knitwork_green_site_pure,z0211a,z0936a,
CC(O)CNC(=O)Nc1cc(-c2ccsc2)nn1C,z0936a,knitwork_green_site_pure,z0211a,z0936a,
CC(O)CNC(=O)Nc1ccn(-c2ncccn2)n1,z0211a,knitwork_green_site_pure,z0211a,z0936a,
c1nc(-c2cncs2)cs1,z0496a,knitwork_green_site_pure,z0384a,z0496a,
CCCCc1cc(NC(c2ccncc2)C(C)C)n2ncnc2n1,z0221a,knitwork_green_site_pure,z0221a,z0521a,
CC(O)CNC(=O)Nc1cnn(-c2nccs2)c1,z0211a,knitwork_green_site_pure,z0211a,z0936a,
CC(O)CNC(=O)Nc1cnn(-c2nccs2)c1,z0936a,knitwork_green_site_pure,z0211a,z0936a,
CC(O)CNC(=O)Nc1cccc(-n2cccn2)c1,z0936a,knitwork_green_site_pure,z0211a,z0936a,
Cc1ccn(-c2cccc(NC(=O)NCC(C)O)c2)n1,z0211a,knitwork_green_site_pure,z0211a,z0936a,
Cc1ccn(-c2cccc(NC(=O)NCC(C)O)c2)n1,z0936a,knitwork_green_site_pure,z0211a,z0936a,
CC(O)CNC(=O)Nc1cccc2cccnc12,z0211a,knitwork_green_site_pure,z0211a,z1040a,
CC(O)CNC(=O)Nc1cccc2cccnc12,z1040a,knitwork_green_site_pure,z0211a,z1040a,
COc1ccc2cccc(NC(=O)NCC(C)O)c2n1,z0211a,knitwork_green_site_pure,z0211a,z1040a,
COc1ccc2cccc(NC(=O)NCC(C)O)c2n1,z1040a,knitwork_green_site_pure,z0211a,z1040a,
CCN(CCCCO)C(=O)Cc1csc(N2CCCC2=O)n1,z1018a,knitwork_green_site_pure,z0496a,z1018a,
CCC(C(=O)OCc1ccc2ccccc2n1)N1CCCC1=O,z1040a,knitwork_green_site_pure,z1018a,z1040a,
CC(NCCC1COCCO1)c1coc2ccccc12,3vws-b,knitwork_green_site_pure,z0521a,3vws-b,
Cc1cnc2ccccc2c1C(=O)OCCc1cncs1,z0496a,knitwork_green_site_pure,z0496a,z0881a,
CC(NCCC1NC(=O)NC1=O)c1coc2ccccc12,3vws-b,knitwork_green_site_pure,z0521a,3vws-b,
O=C(O)c1nc2ncc(-c3cnn(-c4ccccn4)c3)cn2n1,z0521a,knitwork_green_site_pure,z0521a,z0637a,
O=C(O)c1nc2ncc(-c3cnn(-c4ccccn4)c3)cn2n1,z0637a,knitwork_green_site_pure,z0521a,z0637a,
COC1(CCNC(C)c2coc3ccccc23)CCC1,3vws-b,knitwork_green_site_pure,z0521a,3vws-b,
O=C1CCCN1CC(O)CNCC1CCOc2ccc(Br)cc21,z1018a,knitwork_green_site_pure,z0991a,z1018a,
CC(NC(C)c1coc2ccccc12)c1cn(C)cn1,z0521a,knitwork_green_site_pure,z0521a,3vws-b,
CC(NCCn1ccnc1)c1coc2ccccc12,3vws-b,knitwork_green_site_pure,z0521a,3vws-b,
CC(NCCN1C(=O)CN(C)C1=O)c1coc2ccccc12,3vws-b,knitwork_green_site_pure,z0521a,3vws-b,
CC(NC(C)c1cncn1C)c1coc2ccccc12,z0521a,knitwork_green_site_pure,z0521a,3vws-b,
O=S(=O)(NCCc1cccnc1)c1ccc2occc2c1,z0386a,knitwork_green_site_pure,z0386a,3vws-a,
CCCc1cc(N(C)C(C)c2cccnc2)n2ncnc2n1,z0221a,knitwork_green_site_pure,z0221a,z0521a,
O=S(=O)(NCCc1cccnc1)c1ccc2occc2c1,3vws-a,knitwork_green_site_pure,z0386a,3vws-a,
COc1ccncc1CCNS(=O)(=O)c1ccc2occc2c1,z0386a,knitwork_green_site_pure,z0386a,3vws-a,
CN(C)c1ccnc(NC(=O)NCC(O)Cn2cccn2)n1,z0653a,knitwork_green_site_pure,z0211a,z0653a,
COc1ccncc1CCNS(=O)(=O)c1ccc2occc2c1,3vws-a,knitwork_green_site_pure,z0386a,3vws-a,
O=C(NCC(O)Cn1cccn1)Nc1cccc(Br)c1,z0653a,knitwork_green_site_pure,z0211a,z0653a,
CN(C)c1ncccc1CCNS(=O)(=O)c1ccc2occc2c1,z0386a,knitwork_green_site_pure,z0386a,3vws-a,
CN(C)c1ncccc1CCNS(=O)(=O)c1ccc2occc2c1,3vws-a,knitwork_green_site_pure,z0386a,3vws-a,
CC(C)c1cncc(NC(=O)NCC(O)Cn2cccn2)c1,z0653a,knitwork_green_site_pure,z0211a,z0653a,
O=S(=O)(Nc1ccncc1)c1ccc2occc2c1,z0386a,knitwork_green_site_pure,z0386a,3vws-a,
CCCn1cc(NC(=O)NCC(O)Cn2cccn2)ccc1=O,z0653a,knitwork_green_site_pure,z0211a,z0653a,
O=S(=O)(Nc1ccncc1)c1ccc2occc2c1,3vws-a,knitwork_green_site_pure,z0386a,3vws-a,
O=S(=O)(Nc1ccncc1Cl)c1ccc2occc2c1,3vws-a,knitwork_green_site_pure,z0386a,3vws-a,
O=C(NCC(O)Cn1cccn1)Nc1cccc2c1CCC2=O,z0211a,knitwork_green_site_pure,z0211a,z0653a,
CSc1ccnc(NC(=O)NCC(O)Cn2cccn2)c1,z0653a,knitwork_green_site_pure,z0211a,z0653a,
O=C(NCC(O)Cn1cccn1)Nc1ccc2c(c1)C(=O)OCC2,z0653a,knitwork_green_site_pure,z0211a,z0653a,
O=C(NCC(O)Cn1cccn1)NC1CCCc2ccccc21,z0211a,knitwork_green_site_pure,z0211a,z0653a,
O=C(OCCc1ccnc2ccccc12)c1cscn1,z0496a,knitwork_green_site_pure,z0496a,z1040a,
CCC(NCc1cc(OC)nc2ccccc12)c1nccs1,z0496a,knitwork_green_site_pure,z0496a,z1040a,
CCNC(Cc1ccncc1)c1ccccn1,z0386a,knitwork_green_site_pure,z0386a,z0521a,
CCN(CC)c1ccc(CNc2ccc3occc3c2)cc1,3vws-b,knitwork_green_site_pure,z0521a,3vws-b,
N#Cc1ccc(-c2cscn2)nc1C1CC1,z0496a,knitwork_green_site_pure,z0496a,z0637a,
c1csc(-c2nccn2CCc2cc[nH]n2)n1,d0378a,knitwork_green_site_pure,d0378a,z0384a,
O=C(Nc1cccc(C2CC2)n1)c1cscn1,z0637a,knitwork_green_site_pure,z0496a,z0637a,
CCCC(C(=O)Nc1ccncc1)c1ccccn1,z0411a,knitwork_green_site_pure,d0472b,z0411a,
CCOC(=O)C1(N2CCCc3ccccc32)CCC1,z0165a,knitwork_green_site_pure,z0165a,z0628a,
O=C(OCCN1CCCc2ccccc21)c1ccc(CO)o1,z0165a,knitwork_green_site_pure,z0165a,z0628a,
O=C(OCCN1CCCc2ccccc21)c1cc2ccccn2c1,z0165a,knitwork_green_site_pure,z0165a,z0628a,
O=C(OCCN1CCCc2ccccc21)c1ncsc1Br,z0165a,knitwork_green_site_pure,z0165a,z0628a,
O=C(OCCN1CCCc2ccccc21)c1coc(Cl)c1,z0165a,knitwork_green_site_pure,z0165a,z0628a,
O=C(OCCN1CCCc2ccccc21)c1ncoc1C1CC1,z0165a,knitwork_green_site_pure,z0165a,z0628a,
O=C(OCCN1CCCc2ccccc21)c1ncoc1C1CC1,z0628a,knitwork_green_site_pure,z0165a,z0628a,
O=C(OCCN1CCCc2ccccc21)c1scnc1C(F)F,z0165a,knitwork_green_site_pure,z0165a,z0628a,
O=C(OCCN1CCCc2ccccc21)C1=CCCOCC1,z0165a,knitwork_green_site_pure,z0165a,z0628a,
O=C(CCSc1ccccn1)OCCCN1CCCC1=O,z1018a,knitwork_green_site_pure,z0637a,z1018a,
O=S(=O)(Nc1cccc(C2CC2)n1)c1cncs1,z0637a,knitwork_green_site_pure,z0496a,z0637a,
CC(Nc1cccc(C2CC2)n1)c1cncs1,z0637a,knitwork_green_site_pure,z0496a,z0637a,
CCOC(=O)c1ccc(NC(=O)CCC2NC(=O)NC2=O)cn1,z0411a,knitwork_green_site_pure,z0411a,z0519a,
CN(CCC1NC(=O)NC1=O)C1(c2cccnc2)CC1,z0519a,knitwork_green_site_pure,z0411a,z0519a,z0637a
O=C(CCC1NC(=O)NC1=O)Nc1cncc(F)c1,z0519a,knitwork_green_site_pure,z0411a,z0519a,z0637a
CCc1ccc2nccc(NCCCC3NC(=O)NC3=O)c2c1,z1040a,knitwork_green_site_pure,z0519a,z1040a,
Nc1ncc(CCC(=O)NS(=O)(=O)c2cnc3ccccc3c2)s1,z0496a,knitwork_green_site_pure,z0496a,z0881a,
c1cc(-c2ccncc2)c2cc[nH]c2c1,z0221a,knitwork_green_site_pure,z0041a,z0221a,
O=S(=O)(NCc1nccn1C(F)F)c1ccc2occc2c1,3vws-a,knitwork_green_site_pure,d0378a,3vws-a,
CC(NCCc1ccc2occc2c1)c1cn(C)cn1,3vws-a,knitwork_green_site_pure,d0378a,3vws-a,
c1ccc(-c2nccn2-c2ccc3c(c2)COC3)nc1,d0378a,knitwork_green_site_pure,d0378a,z0215a,
CN(CCCn1ccnc1)S(=O)(=O)c1ccc2occc2c1,3vws-a,knitwork_green_site_pure,d0378a,3vws-a,
CCn1cc(CCNS(=O)(=O)c2ccc3occc3c2)cn1,z0628a,knitwork_green_site_pure,z0628a,3vws-a,
CC(Cc1cnn(C)c1)NS(=O)(=O)c1ccc2occc2c1,z0628a,knitwork_green_site_pure,z0628a,3vws-a,
O=S(=O)(Nc1cc(C(F)F)n[nH]1)c1ccc2occc2c1,z0628a,knitwork_green_site_pure,z0628a,3vws-a,
O=S(=O)(Nc1cc(C(F)F)n[nH]1)c1ccc2occc2c1,3vws-a,knitwork_green_site_pure,z0628a,3vws-a,
CC(C)(C)n1nccc1CNCc1ccc2occc2c1,z0628a,knitwork_green_site_pure,z0628a,3vws-a,
Cn1ccc(C(C)(C)C(=O)NS(=O)(=O)c2ccc3occc3c2)n1,z0628a,knitwork_green_site_pure,z0628a,3vws-a,
O=C(NCCn1cccc1)c1coc2ccc(Cl)cc12,3vws-b,knitwork_green_site_pure,d0472b,3vws-b,
CCN(CC)c1ncc(C#N)n1-c1cc[nH]n1,z0521a,knitwork_green_site_pure,z0521a,z0936a,
CCN(CC)c1ncc(C#N)n1-c1cc[nH]n1,z0936a,knitwork_green_site_pure,z0521a,z0936a,
CCc1ccc2occ(C(=O)NCCn3cccc3)c2c1,3vws-b,knitwork_green_site_pure,d0472b,3vws-b,
COc1ccc2c(CC(=O)NCCc3c[nH]c4ccccc34)coc2c1,z0041a,knitwork_green_site_pure,z0041a,3vws-b,
Cc1c(C(=O)COC(=O)CCc2c[nH]c3ccccc23)oc2ccccc12,z0041a,knitwork_green_site_pure,z0041a,3vws-b,
Cc1c(C(=O)COC(=O)Cc2c[nH]c3ccccc23)oc2ccccc12,z0041a,knitwork_green_site_pure,z0041a,3vws-b,
Cn1ccc2ccc(C(=O)NCc3coc4ccccc34)cc21,z0107a,knitwork_green_site_pure,z0107a,3vws-b,
COc1ccc2c(CC(=O)OCC(=O)c3c[nH]c4ccccc34)coc2c1,z0041a,knitwork_green_site_pure,z0041a,3vws-b,
O=C(NCc1coc2ccccc12)c1cccc2cc[nH]c12,z0107a,knitwork_green_site_pure,z0107a,3vws-b,
COCc1noc(C(C)OC(=O)c2cc3ccccc3o2)n1,z0628a,knitwork_green_site_pure,z0628a,3vws-a,
O=C(NCCCn1ccc2ccccc21)c1coc2ccccc12,z0107a,knitwork_green_site_pure,z0107a,3vws-b,
O=C(NCc1coc2ccccc12)Nc1cccc2cc[nH]c12,z0107a,knitwork_green_site_pure,z0107a,3vws-b,
c1cc(CCNCc2coc3ccccc23)c2[nH]ccc2c1,z0107a,knitwork_green_site_pure,z0107a,3vws-b,
c1cc2cc(CNc3ccc4c(c3)CCCO4)ccc2o1,3vws-a,knitwork_green_site_pure,z0991a,3vws-a,
O=C(OCCc1ccc2occc2c1)C1(C(F)F)CCOCC1,z0628a,knitwork_green_site_pure,z0628a,3vws-a,
O=C(CCn1ccc2ccccc21)NCc1cc2ccccc2o1,z0107a,knitwork_green_site_pure,z0107a,3vws-b,
O=C(Cn1ccc2ccc(Cl)cc21)NCc1cc2ccccc2o1,z0107a,knitwork_green_site_pure,z0107a,3vws-b,
CC(NCCC1NC(=O)NC1=O)C1(F)CC1,z0519a,knitwork_green_site_pure,z0519a,z0521a,
CC(Cc1ccncc1)(C(=O)O)n1cccn1,z0386a,knitwork_green_site_pure,z0386a,z0653a,
CCN1CC(NS(=O)(=O)c2ccc3occc3c2)CC1=O,3vws-a,knitwork_green_site_pure,z1018a,3vws-a,
c1ccc2c(CNc3ccc(N4CCCC4)nc3)coc2c1,z0411a,knitwork_green_site_pure,z0411a,3vws-a,
COc1cccc2c(C(=O)OCCc3nccs3)coc12,z0496a,knitwork_green_site_pure,z0496a,3vws-b,
Cc1cnccc1NC(=O)Cc1coc2ccccc12,z0411a,knitwork_green_site_pure,z0411a,3vws-a,
CC(CN1CCCC1=O)NC(=O)C=Cc1ccc2c(c1)CCCN2C,z0904a,knitwork_green_site_pure,z0904a,z1018a,
CC(CN1CCCC1=O)NC(=O)C=Cc1ccc2c(c1)CCCN2C,z1018a,knitwork_green_site_pure,z0904a,z1018a,
O=C(OCCN1CCCc2ccccc21)c1ccccn1,z0165a,knitwork_green_site_pure,z0165a,d0472b,
OCc1cnccc1NCc1cc2ccccc2o1,z0411a,knitwork_green_site_pure,z0411a,3vws-a,
c1ccc2c(c1)CCCN2CCN1CCCC(c2ccncc2)C1,z0165a,knitwork_green_site_pure,z0165a,d0472b,
CCN(CC)c1ncc(C#N)n1-c1cc[nH]n1,z0521a,knitwork_green_site_pure,z0521a,z0936a,
CCN(CC)c1ncc(C#N)n1-c1cc[nH]n1,z0936a,knitwork_green_site_pure,z0521a,z0936a,
c1cc(C2CC(NCc3ccc4occc4c3)CCO2)ccn1,3vws-a,knitwork_green_site_pure,z0411a,3vws-a,
CN(C)c1ncccc1CCNS(=O)(=O)c1ccc2occc2c1,3vws-a,knitwork_green_site_pure,z0411a,3vws-a,
CCSc1cnccc1C(=O)NCCc1ccc2occc2c1,3vws-a,knitwork_green_site_pure,z0411a,3vws-a,
COC(=O)Cc1cccc(NCc2ccc3occc3c2)n1,3vws-a,knitwork_green_site_pure,z0411a,3vws-a,
O=S(=O)(NC1CC(n2ccnc2)C1)c1cccc2ccoc12,3vws-a,knitwork_green_site_pure,d0378a,3vws-a,
CN(CCCn1ccnc1)S(=O)(=O)c1ccc2occc2c1,3vws-a,knitwork_green_site_pure,d0378a,3vws-a,
CC(C)(CNS(=O)(=O)c1cccc2ccoc12)n1ccnc1,3vws-a,knitwork_green_site_pure,d0378a,3vws-a,
c1ccc2c(c1)CCCN2c1ncc[nH]1,d0378a,knitwork_green_site_pure,d0378a,z0165a,
O=S(=O)(NCc1ncc[nH]1)c1cccc2ccoc12,3vws-a,knitwork_green_site_pure,d0378a,3vws-a,
Cc1c[nH]c(N2CCCc3ccccc32)n1,d0378a,knitwork_green_site_pure,d0378a,z0165a,
COCc1nc(CN2CCCc3ccccc32)c[nH]1,d0378a,knitwork_green_site_pure,d0378a,z0165a,
c1ccc(-c2nc(CN3CCCc4ccccc43)c[nH]2)cc1,d0378a,knitwork_green_site_pure,d0378a,z0165a,
c1ccc(-c2nc(CN3CCCc4ccccc43)c[nH]2)cc1,z0165a,knitwork_green_site_pure,d0378a,z0165a,
CN(CCNC(=O)c1ccccn1)Cc1ccc(F)cn1,z0221a,knitwork_green_site_pure,d0472b,z0221a,
Cc1cc2ccccc2c(N2CCCC2c2ccccn2)n1,d0472b,knitwork_green_site_pure,d0472b,z0111a,
