Unnamed: 0,HIPPO_ID,smiles,reaction_name_step1,reactant_step1,reactant2_step1,product_step1,reaction_name_step2,reactant_step2,product_step2,hit1,hit2,hit3,template,compound_set
45,C4091,O=C(OCCCN1CCCC1=O)c1ccnc(C2CC2)c1,Ester Schotten-Baumann,O=C1CCCN1CCCO,O=C(Cl)c1ccnc(C2CC2)c1,O=C(OCCCN1CCCC1=O)c1ccnc(C2CC2)c1,,,,d0566a,d0615a,,d0566a,C4091
