Unnamed: 0,HIPPO_ID,smiles,reaction_name_step1,reactant_step1,reactant2_step1,product_step1,reaction_name_step2,reactant_step2,product_step2,hit1,hit2,hit3,template,compound_set
34,C1443,CC(C)(CO)NC(=O)c1csc(-c2ccsc2)n1,Ester amidation,CCOC(=O)c1csc(-c2ccsc2)n1,CC(C)(N)CO,CC(C)(CO)NC(=O)c1csc(-c2ccsc2)n1,,,,d0248a,d0376a,,d0248a,C1443
