Unnamed: 0,HIPPO_ID,smiles,reaction_name_step1,reactant_step1,reactant2_step1,product_step1,reaction_name_step2,reactant_step2,product_step2,hit1,hit2,hit3,template,compound_set
41,C65404,CC(CN1CCCC1=O)NC(=O)c1cccc2ncccc12,Ester amidation,CCOC(=O)c1cccc2ncccc12,CC(N)CN1CCCC1=O,CC(CN1CCCC1=O)NC(=O)c1cccc2ncccc12,,,,z1018a,z1040a,,z1018a,C65404
