Unnamed: 0,HIPPO_ID,smiles,reaction_name_step1,reactant_step1,reactant2_step1,product_step1,reaction_name_step2,reactant_step2,product_step2,hit1,hit2,hit3,template,compound_set
63,C56765,CC(O)CNC(=O)Nc1ccn(C2CCC2)n1,Formation of urea from two amines,CC(O)CN,Nc1ccn(C2CCC2)n1,CC(O)CNC(=O)Nc1ccn(C2CCC2)n1,,,,z0211a,z0215a,,z0211a,C56765
