Unnamed: 0,HIPPO_ID,smiles,reaction_name_step1,reactant_step1,reactant2_step1,product_step1,reaction_name_step2,reactant_step2,product_step2,hit1,hit2,hit3,template,compound_set
38,C28628,O=C(NCCc1cccc2ccccc12)c1cccc2cc[nH]c12,Ester amidation,NCCc1cccc2ccccc12,CCOC(=O)c1cccc2cc[nH]c12,O=C(NCCc1cccc2ccccc12)c1cccc2cc[nH]c12,,,,z0041a,3vws-b,,z0041a,C28628
