Unnamed: 0,HIPPO_ID,smiles,reaction_name_step1,reactant_step1,reactant2_step1,product_step1,reaction_name_step2,reactant_step2,product_step2,hit1,hit2,hit3,template,compound_set
16,C65691,O=C(NCCN1CCCC1=O)c1cc(O)nc2ccccc12,Amidation,NCCN1CCCC1=O,O=C(O)c1cc(O)nc2ccccc12,O=C(NCCN1CCCC1=O)c1cc(O)nc2ccccc12,,,,z1018a,z1040a,,z1018a,C65691
