Unnamed: 0,HIPPO_ID,smiles,reaction_name_step1,reactant_step1,reactant2_step1,product_step1,reaction_name_step2,reactant_step2,product_step2,hit1,hit2,hit3,template,compound_set
50,C56548,CC(O)CNC(=O)Nc1cc(C2CC2)n(C)n1,Formation of urea from two amines,CC(O)CN,Cn1nc(N)cc1C1CC1,CC(O)CNC(=O)Nc1cc(C2CC2)n(C)n1,,,,z0211a,z0215a,,z0211a,C56548
