Unnamed: 0,HIPPO_ID,smiles,reaction_name_step1,reactant_step1,reactant2_step1,product_step1,reaction_name_step2,reactant_step2,product_step2,hit1,hit2,hit3,template,compound_set
61,C55262,COC(=O)c1cc(NC(=O)NCC(C)O)nn1C,Formation of urea from two amines,CC(O)CN,COC(=O)c1cc(N)nn1C,COC(=O)c1cc(NC(=O)NCC(C)O)nn1C,,,,z0211a,z0215a,,z0211a,C55262
