Unnamed: 0,HIPPO_ID,smiles,reaction_name_step1,reactant_step1,reactant2_step1,product_step1,reaction_name_step2,reactant_step2,product_step2,hit1,hit2,hit3,template,compound_set
32,C12548,Cc1cnccc1NCc1c[nH]cn1,Chan-Lam coupling (amination),NCc1c[nH]cn1,Cc1cnccc1B(O)O,Cc1cnccc1NCc1c[nH]cn1,,,,d0615b,z0875c,,z0875c,C12548
