Unnamed: 0,HIPPO_ID,smiles,reaction_name_step1,reactant_step1,reactant2_step1,product_step1,reaction_name_step2,reactant_step2,product_step2,hit1,hit2,hit3,template,compound_set
109,C37461,O=C(OCC#CCSc1nnc(-c2ccncc2)o1)c1cc2ccccc2o1,Steglich esterification,OCC#CCSc1nnc(-c2ccncc2)o1,O=C(O)c1cc2ccccc2o1,O=C(OCC#CCSc1nnc(-c2ccncc2)o1)c1cc2ccccc2o1,,,,z0637a,3vws-a,,z0637a,C37461
