id,smiles,tags
68667,CCS(=O)(=O)NCc1ccc2c(c1)OC(Oc1ccc(S(=O)(=O)N3CCNCC3)cc1)O2,acceptable
68673,CCc1c(NCc2ccc3c(c2)OCO3)n[nH]c1O,acceptable
68932,Cc1cc(Cn2[nH]c3c(c2=O)CCCC3)on1,acceptable
68987,CC1CCN(S(=O)(=O)N2CC(c3ccccc3)C2)C1,acceptable
69057,Cc1cnc(N(C)CC2CCOC2)c(Cl)c1,acceptable
69116,N#Cc1ccc(Cn2cnc3ccccc32)cc1O,acceptable
69322,NC(c1ccccc1)c1ccc(-c2cc(CC(=O)O)cc(CC(=O)O)c2)s1,acceptable
70811,Nc1cccnc1-n1ccc(C#CCO)c1,SeeSAR
70812,COc1cccnc1-n1ccc(C#CCO)c1,SeeSAR
70813,CNc1cccnc1-n1ccc(C#CCO)c1,SeeSAR
70814,COc1c(CC(=O)[O-])cc(CC(=O)[O-])nc1-n1ccc(C#CCO)c1,SeeSAR
70815,COc1ccc(C(=O)NS(C)(=O)=O)nc1-n1ccc(C#CCO)c1,SeeSAR
70816,COc1ccc(C(=O)NS(C)(=O)=O)nc1-n1cccc1,SeeSAR
70817,COc1cc(C)cnc1-n1ccc(C#CCO)c1,SeeSAR
70818,COc1cc(C)c(C(=O)NS(=O)(=O)c2cccc3cccnc23)nc1-n1ccc(C#CCO)c1,SeeSAR
70819,COc1ccc(C(=O)NS(=O)(=O)c2cccc3cccnc23)nc1-n1ccc(C#CCO)c1,SeeSAR
70820,CNc1ccc(C(=O)NS(=O)(=O)c2cccc3cccnc23)nc1-n1ccc(C#CCO)c1,SeeSAR
70821,COc1cc(C)c(C(=O)NS(=O)(=O)c2cccc3cccnc23)nc1-n1ccc(C)c1,SeeSAR
70822,COc1cc(C)c(C(=O)NS(C)(=O)=O)nc1-n1ccc(C)c1,SeeSAR
70823,Cc1cnc(-n2ccc(C#CCO)c2)c(OC2=C(c3ccncc3)N=NC2)c1,SeeSAR
70824,Cc1cnc(-n2ccc(C#CCO)c2)c(NC2=C(c3ccncc3)N=NC2)c1,SeeSAR
70825,Cc1ccc(-c2ccc(C#CCO)s2)c(NC2=C(c3ccncc3)N=NC2)c1,SeeSAR
70826,Cc1ccc(-c2ccc(C#CCO)s2)c(OC2=C(c3ccncc3)N=NC2)c1,SeeSAR
70827,Cc1cnc(-n2ccc(C#CCO)c2)c(Oc2ccn(Cc3cccnc3)c2)c1,SeeSAR
70828,Cc1cnc(-n2ccc(C#CCO)c2)c(Nc2ccn(Cc3cccnc3)c2)c1,SeeSAR
70829,Cc1ccc(-c2ccc(C#CCO)s2)c(Nc2ccn(Cc3cccnc3)c2)c1,SeeSAR
70830,Cc1ccc(-c2ccc(C#CCO)s2)c(Oc2ccn(Cc3cccnc3)c2)c1,SeeSAR
70831,Nc1c(-c2c[nH]cn2)ccnc1-n1cccc1,SeeSAR
70832,NC(=O)N1CCN(c2cccnc2-n2cccc2)CC1,SeeSAR
70833,c1ccn(-c2nccc3nc(N4CCNCC4)[nH]c23)c1,SeeSAR
70834,c1ccn(-c2nccc3c2N=C(N2CCNCC2)C3)c1,SeeSAR
70835,c1ccn(-c2nccc3sc(N4CCNCC4)nc23)c1,SeeSAR
70836,c1ccn(-c2nccc3oc(N4CCNCC4)nc23)c1,SeeSAR
70837,NC(=O)N1CCN(C(=O)c2cccnc2-n2cccc2)CC1,SeeSAR
70838,c1ccn(-c2cc(-c3cn[nH]c3-c3ccncc3)ccn2)c1,SeeSAR
70839,c1cncc(Cn2ccc(-c3cccnc3-n3cccc3)c2)c1,SeeSAR
70840,Nc1c(-c2cn[nH]c2-c2ccncc2)ccnc1-n1cccc1,SeeSAR
70841,NC(=O)N1CCN(c2nc3c(-n4cccc4)nccc3o2)CC1,SeeSAR
70842,NC(=O)N1CCN(c2nc3c(-n4cccc4)nccc3s2)CC1,SeeSAR
70843,c1cnc(-n2cccc2)c(NCc2c[nH]nc2-c2ccncc2)c1,SeeSAR
70844,c1cnc(-n2cccc2)c(CNc2cn[nH]c2-c2ccncc2)c1,SeeSAR
70845,c1cnc(-n2cccc2)c(CCc2c[nH]nc2-c2ccncc2)c1,SeeSAR
70846,c1cnc(-n2cccc2)c(CSc2c[nH]nc2-c2ccncc2)c1,SeeSAR
70847,c1cnc(-n2cccc2)c(SCc2cn[nH]c2-c2ccncc2)c1,SeeSAR
70848,c1cnc(-n2cccc2)c(COc2cn[nH]c2-c2ccncc2)c1,SeeSAR
70849,c1cnc(-n2cccc2)c(OCc2c[nH]nc2-c2ccncc2)c1,SeeSAR
70850,CCS(=O)(=O)NCc1ccc(NC2CCOCC2)nc1,SeeSAR
70851,CCS(=O)(=O)NCc1ccc(OC2CCOCC2)nc1,SeeSAR
70852,CCS(=O)(=O)NCc1ccc(CC2CCOCC2)nc1,SeeSAR
70853,Cc1cc(Cn2nc(-c3cncc(F)c3)ccc2=O)on1,SeeSAR
70854,CNS(=O)(=O)c1cccc2c(=O)n(Cc3cc(C)no3)nc(C)c12,SeeSAR
70855,Nc1nc(-c2ccc(Nc3ccc(-c4cc(CC(=O)O)cc(CC(=O)O)c4)s3)cc2)cs1,SeeSAR
