https://fragalysis.diamond.ac.uk/viewer/react/projects/471/339
smiles,fragmenstein_runtime,Multi-SuCOS,HIPPO Pose ID,HIPPO Compound ID,_id,scratch_subdir,fragmenstein_outcome,fragmenstein_mode,fragmenstein_error,exports,original ID,merge_set,name,compound_set,inspiration_1,inspiration_2,inspiration_3,purple,purple-text,green,green-text
CCCN(CCC)S(=O)(=O)N[C@H](C)c1ncccn1,[9.833853721618652],0.549449,44229,2614,3812,['/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/211014/C2614-P17'],['acceptable'],['expansion'],[''],['/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_thumb_site_2_impure_split4000_batch001_211014.sdf'],YYFRZIUNWLKYKD-LLVKDONJSA-N,RdRp_knitwork_thumb_site_2_impure_fragalysis.sdf,v225a,Retro_OK_batch1-2024-12-10-A,d0174a,d0587a,,true,purple,,
C[C@@H](NS(=O)(=O)CC(C)(C)C#N)c1ncccn1,[3.466348648071289],0.620248,44268,2658,3817,['/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/211014/C2658-P17'],['acceptable'],['expansion'],[''],['/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_thumb_site_2_impure_split4000_batch001_211014.sdf'],PQVOAXSKDPVOCO-SECBINFHSA-N,RdRp_knitwork_thumb_site_2_impure_fragalysis.sdf,v230a,Retro_OK_batch1-2024-12-10-A,d0174a,d0587a,,true,purple,,
CCS(=O)(=O)NCc1cn(CCCn2cncn2)nn1,[3.4395720958709717],0.636564,49421,1623,3866,['/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/211014/C1623-P48'],['acceptable'],['expansion'],[''],['/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_thumb_site_2_impure_split4000_batch001_211014.sdf'],HGGFUOVXQYHLMH-UHFFFAOYSA-N,RdRp_knitwork_thumb_site_2_impure_fragalysis.sdf,v55c,Retro_OK_batch1-2024-12-10-A,d0174a,d0587a,,true,purple,,
C[C@@H](c1ccccc1)S(=O)(=O)N[C@H](c1ncccn1)C1CC1,[69.25387573242188],0.368934,49666,5802,3874,['/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/211014/C5802-P48'],['acceptable'],['expansion'],[''],['/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_thumb_site_2_impure_split4000_batch001_211014.sdf', '/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_thumb_site_2_impure_fragalysis.sdf', '/opt/xchem-fragalysis-2/maxwin/RdRp_FFF/syndirella/Retro_OK_batch1.sdf'],WLRKTYFDLUYNAQ-WFASDCNBSA-N,RdRp_knitwork_thumb_site_2_impure_fragalysis.sdf,v287a,Retro_OK_batch1-2024-12-10-A,d0174a,d0587a,,true,purple,,
CC(C)(C)OC[C@@H](O)c1cscn1,[2.154937505722046],0.480159,51476,5550,3880,['/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/211013/C5550-P50'],['acceptable'],['expansion'],[''],['/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_thumb_site_2_impure_split4000_batch000_211013.sdf', '/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_thumb_site_2_impure_fragalysis.sdf', '/opt/xchem-fragalysis-2/maxwin/RdRp_FFF/syndirella/Retro_OK_batch1.sdf'],CVLSHSMLHFDUPS-MRVPVSSYSA-N,RdRp_knitwork_thumb_site_2_impure_fragalysis.sdf,v294a,Retro_OK_batch1-2024-12-10-A,d0174a,d0615a,,,,true,green
C=CCN(C)S(=O)(=O)N[C@@H](C)c1nccs1,[2.914698362350464],0.64164,51484,5555,3882,['/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/211013/C5555-P50'],['acceptable'],['expansion'],[''],['/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_thumb_site_2_impure_split4000_batch000_211013.sdf', '/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_thumb_site_2_impure_fragalysis.sdf', '/opt/xchem-fragalysis-2/maxwin/RdRp_FFF/syndirella/Retro_OK_batch1.sdf'],MJOVEFYRMHTGAB-QMMMGPOBSA-N,RdRp_knitwork_thumb_site_2_impure_fragalysis.sdf,v295b,Retro_OK_batch1-2024-12-10-A,d0174a,d0615a,,true,purple,,
C[C@@H](NS(=O)(=O)CCCCC#N)c1nccs1,[3.2068111896514893],0.581659,51494,5616,3885,['/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/211013/C5616-P50'],['acceptable'],['expansion'],[''],['/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_thumb_site_2_impure_split4000_batch000_211013.sdf', '/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_thumb_site_2_impure_fragalysis.sdf', '/opt/xchem-fragalysis-2/maxwin/RdRp_FFF/syndirella/Retro_OK_batch1.sdf'],YZHIZPSEYPALKB-SECBINFHSA-N,RdRp_knitwork_thumb_site_2_impure_fragalysis.sdf,v298b,Retro_OK_batch1-2024-12-10-A,d0174a,d0615a,,true,purple,,
C[C@H](C[C@H](C)NS(=O)(=O)Cc1cscn1)C(F)F,[1.9371957778930664],0.621466,51513,5663,3891,['/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/211013/C5663-P50'],['acceptable'],['expansion'],[''],['/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_thumb_site_2_impure_split4000_batch000_211013.sdf', '/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_thumb_site_2_impure_fragalysis.sdf', '/opt/xchem-fragalysis-2/maxwin/RdRp_FFF/syndirella/Retro_OK_batch1.sdf'],QQPIZLOXKJHKMI-SFYZADRCSA-N,RdRp_knitwork_thumb_site_2_impure_fragalysis.sdf,v305a,Retro_OK_batch1-2024-12-10-A,d0174a,d0615a,,true,purple,,
CCCCN(O)C(=O)c1ccccn1,[1.9348533153533936],0.511203,51754,6445,3924,['/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/211013/C6445-P17'],['acceptable'],['expansion'],[''],['/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_thumb_site_2_impure_split4000_batch000_211013.sdf', '/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_thumb_site_2_impure_fragalysis.sdf', '/opt/xchem-fragalysis-2/maxwin/RdRp_FFF/syndirella/Retro_OK_batch1.sdf'],ZTVBGTNBYSEBPC-UHFFFAOYSA-N,RdRp_knitwork_thumb_site_2_impure_fragalysis.sdf,v338a,Retro_OK_batch1-2024-12-10-A,d0174a,d0615a,,true,purple,,
CCC[C@H](NS(=O)(=O)CC(C)(C)C(F)(F)F)c1ccccn1,[7.104072332382202],0.546437,51790,6489,3930,['/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/211013/C6489-P17'],['acceptable'],['expansion'],[''],['/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_thumb_site_2_impure_split4000_batch000_211013.sdf', '/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_thumb_site_2_impure_fragalysis.sdf', '/opt/xchem-fragalysis-2/maxwin/RdRp_FFF/syndirella/Retro_OK_batch1.sdf'],FPGLJNIRXQQASH-LBPRGKRZSA-N,RdRp_knitwork_thumb_site_2_impure_fragalysis.sdf,v344a,Retro_OK_batch1-2024-12-10-A,d0174a,d0615a,,true,purple,,
CCC[C@H](NS(=O)(=O)CC(C)(C)C(F)(F)F)c1ccccn1,[7.027507066726685],0.558095,51793,6489,3931,['/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/211013/C6489-P50'],['acceptable'],['expansion'],[''],['/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_thumb_site_2_impure_split4000_batch000_211013.sdf', '/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_thumb_site_2_impure_fragalysis.sdf', '/opt/xchem-fragalysis-2/maxwin/RdRp_FFF/syndirella/Retro_OK_batch1.sdf'],FPGLJNIRXQQASH-LBPRGKRZSA-N,RdRp_knitwork_thumb_site_2_impure_fragalysis.sdf,v344b,Retro_OK_batch1-2024-12-10-A,d0174a,d0615a,,true,purple,,
CC[C@H](NS(=O)(=O)N(C)C)c1ccncc1,[3.3061165809631348],0.659114,51809,6527,3934,['/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/211013/C6527-P17'],['acceptable'],['expansion'],[''],['/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_thumb_site_2_impure_split4000_batch000_211013.sdf', '/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_thumb_site_2_impure_fragalysis.sdf', '/opt/xchem-fragalysis-2/maxwin/RdRp_FFF/syndirella/Retro_OK_batch1.sdf'],XVUBRPZAPHYKMV-JTQLQIEISA-N,RdRp_knitwork_thumb_site_2_impure_fragalysis.sdf,v348a,Retro_OK_batch1-2024-12-10-A,d0174a,d0615a,,,,true,green
C=C(C(=O)OC)[C@H](O)c1ccncc1,[1.5419557094573975],0.583081,51908,6748,3960,['/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/211013/C6748-P50'],['acceptable'],['expansion'],[''],['/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_thumb_site_2_impure_split4000_batch000_211013.sdf', '/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_thumb_site_2_impure_fragalysis.sdf', '/opt/xchem-fragalysis-2/maxwin/RdRp_FFF/syndirella/Retro_OK_batch1.sdf'],IELXRUKORPMBPJ-VIFPVBQESA-N,RdRp_knitwork_thumb_site_2_impure_fragalysis.sdf,v373b,Retro_OK_batch1-2024-12-10-A,d0174a,d0615a,,true,purple,,
CCCOC[C@H](O)c1cccnc1,[1.6935410499572754],0.602655,51973,6935,3974,['/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/211013/C6935-P50'],['acceptable'],['expansion'],[''],['/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_thumb_site_2_impure_split4000_batch000_211013.sdf', '/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_thumb_site_2_impure_fragalysis.sdf', '/opt/xchem-fragalysis-2/maxwin/RdRp_FFF/syndirella/Retro_OK_batch1.sdf'],SSUIBPIVLLKLDS-JTQLQIEISA-N,RdRp_knitwork_thumb_site_2_impure_fragalysis.sdf,v388a,Retro_OK_batch1-2024-12-10-A,d0174a,d0615a,,true,purple,,
CC(C)(C)OC[C@@H](O)c1ccccn1,[2.3824613094329834],0.498788,51975,6945,3975,['/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/211013/C6945-P17'],['acceptable'],['expansion'],[''],['/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_thumb_site_2_impure_split4000_batch000_211013.sdf', '/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_thumb_site_2_impure_fragalysis.sdf', '/opt/xchem-fragalysis-2/maxwin/RdRp_FFF/syndirella/Retro_OK_batch1.sdf'],JOUKTDMORMFDAW-SNVBAGLBSA-N,RdRp_knitwork_thumb_site_2_impure_fragalysis.sdf,v389a,Retro_OK_batch1-2024-12-10-A,d0174a,d0615a,,true,purple,,
CC[C@@H](NS(=O)(=O)CCC(F)(F)C(F)F)c1cccnc1,[3.2299387454986572],0.613429,51980,6950,3977,['/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/211013/C6950-P50'],['acceptable'],['expansion'],[''],['/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_thumb_site_2_impure_split4000_batch000_211013.sdf', '/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_thumb_site_2_impure_fragalysis.sdf', '/opt/xchem-fragalysis-2/maxwin/RdRp_FFF/syndirella/Retro_OK_batch1.sdf'],KGPMAROHLPCGEI-SNVBAGLBSA-N,RdRp_knitwork_thumb_site_2_impure_fragalysis.sdf,v390b,Retro_OK_batch1-2024-12-10-A,d0174a,d0615a,,,,true,green
CCCc1nnc(NS(=O)(=O)c2ccc3c(c2)OCCO3)s1,[3.524533271789551],0.508637,54796,4670,3979,['/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/211013/C4670-P33'],['acceptable'],['expansion'],[''],['/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_thumb_site_2_impure_split4000_batch000_211013.sdf', '/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_thumb_site_2_impure_fragalysis.sdf', '/opt/xchem-fragalysis-2/maxwin/RdRp_FFF/syndirella/Retro_OK_batch1.sdf'],JFXCVJGKTUWCDE-UHFFFAOYSA-N,RdRp_knitwork_thumb_site_2_impure_fragalysis.sdf,v393a,Retro_OK_batch1-2024-12-10-A,d0174a,d0376a,,true,purple,,
CCCn1ccc(CNCc2ccc3c(n2)OCCO3)n1,[4.794697046279907],0.498397,54819,5076,3980,['/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/211013/C5076-P33'],['acceptable'],['expansion'],[''],['/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_thumb_site_2_impure_split4000_batch000_211013.sdf', '/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_thumb_site_2_impure_fragalysis.sdf', '/opt/xchem-fragalysis-2/maxwin/RdRp_FFF/syndirella/Retro_OK_batch1.sdf'],UGEFVIWPBQPAJW-UHFFFAOYSA-N,RdRp_knitwork_thumb_site_2_impure_fragalysis.sdf,v394a,Retro_OK_batch1-2024-12-10-A,d0174a,d0376a,,true,purple,,
O=S(=O)(CCc1cnoc1)N[C@@H](c1ccncc1)C1CCC1,[5.452700853347778],0.534354,55030,1453,3981,['/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/211013/C1453-P50'],['acceptable'],['expansion'],[''],['/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_thumb_site_2_impure_split4000_batch000_211013.sdf', '/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_thumb_site_2_impure_fragalysis.sdf', '/opt/xchem-fragalysis-2/maxwin/RdRp_FFF/syndirella/Retro_OK_batch1.sdf'],LMZFONDIQODLJV-OAHLLOKOSA-N,RdRp_knitwork_thumb_site_2_impure_fragalysis.sdf,v397a,Retro_OK_batch1-2024-12-10-A,d0174a,d0615a,d0759a,true,purple,,
O=C1C=C(c2ccccn2)CCCC1,[1.4950191974639893],0.47769,58738,6954,3986,['/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/211013/C6954-P50'],['acceptable'],['expansion'],[''],['/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_thumb_site_2_impure_split4000_batch000_211013.sdf', '/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_thumb_site_2_impure_fragalysis.sdf', '/opt/xchem-fragalysis-2/maxwin/RdRp_FFF/syndirella/Retro_OK_batch1.sdf'],PXNMOXNSHAKQAT-UHFFFAOYSA-N,RdRp_knitwork_thumb_site_2_impure_fragalysis.sdf,v406a,Retro_OK_batch1-2024-12-10-A,d0566a,d0615a,,,,true,green
Nc1nc(-c2ccc(N(CC(=O)N3CCOCC3)C3CCCCC3)cc2)cs1,31.356249,0.497854,77655,68657,4029,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217914/C68657-P15,acceptable,expansion,None,['/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/thumb_site_2_fstein_bulkdock_input_split1000_batch000_217914.sdf', '/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/thumb_site_2_fstein_bulkdock_input_split1000_batch000_217914_fragalysis.sdf', '/opt/xchem-fragalysis-2/maxwin/RdRp_FFF/syndirella/Retro_OK_batch1.sdf'],MQVROZJOLUQYFG-UHFFFAOYSA-N,thumb_site_2_fstein_bulkdock_input,v449a,Retro_OK_batch1-2024-12-10-A,d0162a,d0771a,,true,purple,,
Cc1sc([C@H](C)NC(=O)C(C)C)c(C)c1CCNc1ccn(Cc2cccnc2)c1,96.404382,0.58076,77527,67404,4159,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217912/C67404-P19,acceptable,expansion,None,['/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/primer_grip_n_pocket_fstein_bulkdock_input_split1000_batch000_217912.sdf', '/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/primer_grip_n_pocket_fstein_bulkdock_input_split1000_batch000_217912_fragalysis.sdf', '/opt/xchem-fragalysis-2/maxwin/RdRp_FFF/syndirella/Retro_OK_batch1.sdf'],MQQPLOYUSOAAKC-SFHVURJKSA-N,primer_grip_n_pocket_fstein_bulkdock_input,v579a,Retro_OK_batch1-2024-12-10-A,d0191a,d0264a,,true,purple,,
Nc1c(CC(=O)O)cc(CC(=O)O)cc1-c1ccccc1,6.21844,0.675385,82423,67721,4184,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217912/C67721-P231,acceptable,expansion,None,['/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/primer_grip_n_pocket_fstein_bulkdock_input_split1000_batch000_217912.sdf', '/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/primer_grip_n_pocket_fstein_bulkdock_input_split1000_batch000_217912_fragalysis.sdf', '/opt/xchem-fragalysis-2/maxwin/RdRp_FFF/syndirella/Retro_OK_batch1.sdf'],KPCMUKYNNKXHMF-UHFFFAOYSA-N,primer_grip_n_pocket_fstein_bulkdock_input,v604a,Retro_OK_batch1-2024-12-10-A,5hmz-a,5f3z-a,,,,true,green
C[C@@H](Oc1cccnc1)C(=O)NC[C@H](CO)c1cccnc1,4.501978,0.521963,71583,13623,4205,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217040/C13623-P42,acceptable,expansion,None,['/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_primer_grip_n_pocket_pure_split1800_batch006_217040.sdf', '/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_primer_grip_n_pocket_pure_fragalysis.sdf', '/opt/xchem-fragalysis-2/maxwin/RdRp_FFF/syndirella/Retro_OK_batch1.sdf'],NBXAYGBEQBZCQN-TZMCWYRMSA-N,RdRp_knitwork_primer_grip_n_pocket_pure_fragalysis.sdf,v625a,Retro_OK_batch1-2024-12-10-A,d0191a,d0472a,,true,purple,,
O[C@]1(CNCc2ccn[nH]2)CCOC1,2.108268,0.453151,62308,10197,4224,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217042/C10197-P26,acceptable,expansion,None,['/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_primer_grip_n_pocket_pure_split1800_batch008_217042.sdf', '/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_primer_grip_n_pocket_pure_fragalysis.sdf', '/opt/xchem-fragalysis-2/maxwin/RdRp_FFF/syndirella/Retro_OK_batch1.sdf'],KSJKSHACFSYXRS-VIFPVBQESA-N,RdRp_knitwork_primer_grip_n_pocket_pure_fragalysis.sdf,v646a,Retro_OK_batch1-2024-12-10-A,d0160a,d0254a,,true,purple,,
C=C(Cn1ccnc1)C(=O)N[C@H](CO)Cc1cccnc1,3.730701,0.391826,63089,9237,4232,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217041/C9237-P42,acceptable,expansion,None,['/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_primer_grip_n_pocket_pure_split1800_batch007_217041.sdf', '/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_primer_grip_n_pocket_pure_fragalysis.sdf', '/opt/xchem-fragalysis-2/maxwin/RdRp_FFF/syndirella/Retro_OK_batch1.sdf'],RVTMFWDQLFZZMH-AWEZNQCLSA-N,RdRp_knitwork_primer_grip_n_pocket_pure_fragalysis.sdf,v658a,Retro_OK_batch1-2024-12-10-A,d0472a,z0103a,,true,purple,,
c1cncc(-c2nnc(-c3ccnc(-n4ccnc4)c3)o2)c1,3.767268,0.496507,63254,21233,4234,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217041/C21233-P42,acceptable,expansion,None,['/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_primer_grip_n_pocket_pure_split1800_batch007_217041.sdf', '/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_primer_grip_n_pocket_pure_fragalysis.sdf', '/opt/xchem-fragalysis-2/maxwin/RdRp_FFF/syndirella/Retro_OK_batch1.sdf'],SSVXXQWWLAHTNL-UHFFFAOYSA-N,RdRp_knitwork_primer_grip_n_pocket_pure_fragalysis.sdf,v661a,Retro_OK_batch1-2024-12-10-A,d0472a,z0103a,,true,purple,,
O=C(CCCn1ccnc1)N[C@H](CO)[C@H](O)c1cccnc1,5.108307,0.402556,63518,21752,4235,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217041/C21752-P42,acceptable,expansion,None,['/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_primer_grip_n_pocket_pure_split1800_batch007_217041.sdf', '/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_primer_grip_n_pocket_pure_fragalysis.sdf', '/opt/xchem-fragalysis-2/maxwin/RdRp_FFF/syndirella/Retro_OK_batch1.sdf'],OGZOZASNCRKGGW-UKRRQHHQSA-N,RdRp_knitwork_primer_grip_n_pocket_pure_fragalysis.sdf,v662a,Retro_OK_batch1-2024-12-10-A,d0472a,z0103a,,true,purple,,
C[C@@H](Cc1cnc[nH]1)C(=O)NCc1nnc(N2CCCC2)o1,11.646739,0.57103,63661,23300,4236,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217043/C23300-P68,acceptable,expansion,None,['/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_primer_grip_n_pocket_pure_split1800_batch009_217043.sdf', '/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_primer_grip_n_pocket_pure_fragalysis.sdf', '/opt/xchem-fragalysis-2/maxwin/RdRp_FFF/syndirella/Retro_OK_batch1.sdf'],ISGOZNHBHDSYOK-JTQLQIEISA-N,RdRp_knitwork_primer_grip_n_pocket_pure_fragalysis.sdf,v663a,Retro_OK_batch1-2024-12-10-A,d0866a,z0875c,,true,purple,,
CC[C@H](NC(=O)Nc1ccc(OC(F)F)cn1)[C@H]1CCCO1,9.744388,0.535989,64813,17764,4242,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217042/C17764-P12,acceptable,expansion,None,['/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_primer_grip_n_pocket_pure_split1800_batch008_217042.sdf', '/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_primer_grip_n_pocket_pure_fragalysis.sdf', '/opt/xchem-fragalysis-2/maxwin/RdRp_FFF/syndirella/Retro_OK_batch1.sdf'],QYNKZXZODFVRMI-WDEREUQCSA-N,RdRp_knitwork_primer_grip_n_pocket_pure_fragalysis.sdf,v670a,Retro_OK_batch1-2024-12-10-A,d0160a,d0254a,,true,purple,,
O=C(N[C@H]1CCC12CNC2)c1ccc(-c2ccncc2)nc1,9.08404,0.368575,65179,26127,4244,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217041/C26127-P42,acceptable,expansion,None,['/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_primer_grip_n_pocket_pure_split1800_batch007_217041.sdf', '/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_primer_grip_n_pocket_pure_fragalysis.sdf', '/opt/xchem-fragalysis-2/maxwin/RdRp_FFF/syndirella/Retro_OK_batch1.sdf'],UIYHLUVSYDHDET-HNNXBMFYSA-N,RdRp_knitwork_primer_grip_n_pocket_pure_fragalysis.sdf,v671b,Retro_OK_batch1-2024-12-10-A,d0160a,d0472a,,true,purple,,
C[C@@H](CC(=O)Nc1cn[nH]c1C#N)[C@@H]1CCCO1,4.251361,0.603983,65443,22539,4245,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217042/C22539-P26,acceptable,expansion,None,['/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_primer_grip_n_pocket_pure_split1800_batch008_217042.sdf', '/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_primer_grip_n_pocket_pure_fragalysis.sdf', '/opt/xchem-fragalysis-2/maxwin/RdRp_FFF/syndirella/Retro_OK_batch1.sdf'],CCDQLSZZRRFIMQ-KWQFWETISA-N,RdRp_knitwork_primer_grip_n_pocket_pure_fragalysis.sdf,v673a,Retro_OK_batch1-2024-12-10-A,d0160a,d0254a,,true,purple,,
C=CCNC(=O)c1ccc(N2CC[C@H](c3ccn[nH]3)C2)nc1,3.233842,0.534029,67085,18620,4256,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217965/C67085-P113,acceptable,expansion,None,['/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_primer_grip_n_pocket_pure_fragalysis.sdf', '/opt/xchem-fragalysis-2/maxwin/RdRp_FFF/syndirella/Retro_OK_batch1.sdf'],GEAOQYLHMSKZNR-ZDUSSCGKSA-N,RdRp_knitwork_primer_grip_n_pocket_pure_fragalysis.sdf,v684a,Retro_OK_batch1-2024-12-10-A,d0160a,d0191a,,true,purple,,
CNS(=O)(=O)c1ccc(N2CC[C@H](c3ccn[nH]3)C2)nc1,2.698165,0.554934,67138,18861,4258,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217042/C18861-P12,acceptable,expansion,None,['/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_primer_grip_n_pocket_pure_split1800_batch008_217042.sdf', '/opt/xchem-fragalysis-2/maxwin/BulkDock/OUTPUTS/RdRp_knitwork_primer_grip_n_pocket_pure_fragalysis.sdf', '/opt/xchem-fragalysis-2/maxwin/RdRp_FFF/syndirella/Retro_OK_batch1.sdf'],FURJNGPDIFHZDK-JTQLQIEISA-N,RdRp_knitwork_primer_grip_n_pocket_pure_fragalysis.sdf,v686a,Retro_OK_batch1-2024-12-10-A,d0160a,d0191a,,true,purple,,
